article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W4391517601,Exploring alternative crop rotations to continuous winter wheat for agricultural intensification in the US central Great Plains,2024-02-03,2024,article,Target_author,Ciampitti,58,220,last,True,20,Agricultural Systems,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Monoculture', 'Crop rotation', 'Cropping system', 'Agriculture']","['Cropping', 'Monoculture', 'Crop rotation', 'Cropping system', 'Agriculture', 'Productivity', 'Context (archaeology)', 'Agronomy', 'Environmental science', 'Forage', 'Mathematics', 'Crop yield', 'Rainfed agriculture', 'Precipitation', 'Crop', 'Agricultural engineering', 'Agroforestry', 'Geography', 'Biology', 'Economics', 'Ecology', 'Engineering']",['Zero hunger'],4,90.0,99.0,0.85350066,112,,,,,1.0,2.0,1.0,,,7587
https://openalex.org/W4400615409,Yield Trait and Stability of Chickpea Genotypes for Intensification of Drought‐Prone Rice Fallows of South Asia,2024-07-14,2024,article,Collaborator,Uday Chand Jha,28,70,middle,True,8,Journal of Agronomy and Crop Science,Wiley,True,bronze,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Trait', 'Yield (engineering)', 'Biology', 'Drought resistance']","['Agronomy', 'Trait', 'Yield (engineering)', 'Biology', 'Drought resistance', 'Grain yield']",['Zero hunger'],4,96.0,99.0,0.89014634,31,,,,,1.0,3.0,,,,2741
https://openalex.org/W4404861550,Effective Nitrogen Use in Wheat: A Multi‐Environment Trial Comparison of Nitrogen Utilization Efficiency Versus Nutrition Index,2024-11-29,2024,article,Target_author,Ciampitti,58,220,last,True,5,Plant Breeding,Wiley,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Nitrogen', 'Biology', 'Index (typography)', 'Agronomy', 'Chemistry']","['Nitrogen', 'Biology', 'Index (typography)', 'Agronomy', 'Chemistry', 'Computer science']",['Zero hunger'],4,95.0,100.0,0.90347991,57,,,,,2.0,2.0,,,,7587
https://openalex.org/W4395694831,Within‐field soil moisture variability and time‐invariant spatial structures of agricultural fields in the US Midwest,2024-04-26,2024,article,Target_author,Peng,40,71,middle,True,7,Vadose Zone Journal,Soil Science Society of America,True,gold,Soil Moisture and Remote Sensing,Environmental Engineering,Environmental Science,Physical Sciences,"['Water content', 'Environmental science', 'Moisture', 'Remote sensing', 'Satellite']","['Water content', 'Environmental science', 'Moisture', 'Remote sensing', 'Satellite', 'Soil science', 'Hydrology (agriculture)', 'Meteorology', 'Geography', 'Geology']",[],4,96.0,99.0,0.67526094,49,,,,,1.0,3.0,,,,4980
https://openalex.org/W4378895505,Changes in the hydrological and sediment regimes of two neighboring catchments in the past sixty years,2023-05-31,2023,article,Collaborator,Sheng Wang,40,114,middle,True,5,CATENA,Elsevier BV,False,closed,Hydrology and Watershed Management Studies,Water Science and Technology,Environmental Science,Physical Sciences,"['Surface runoff', 'Baseflow', 'Hydrology (agriculture)', 'Precipitation', 'Environmental science']","['Surface runoff', 'Baseflow', 'Hydrology (agriculture)', 'Precipitation', 'Environmental science', 'Drainage basin', 'Watershed', 'Sediment', 'Streamflow', 'Geology', 'Ecology', 'Geography', 'Meteorology', 'Geomorphology']",[],4,89.0,99.0,0.6066393,43,,,,1.0,2.0,,1.0,,,3927
https://openalex.org/W4417526026,How do Hydrological Variability and Human Activities Control the Spatiotemporal Changes of Riverine Nitrogen Export in the Upper Mississippi River Basin?,2025-12-20,2025,article,Target_author,Kaiyu,69,156,last,True,11,Environmental Science & Technology,American Chemical Society,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Environmental science', 'Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)']","['Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)', 'Hypoxia (environmental)', 'Drainage basin', 'Agriculture', 'Nitrate', 'Nutrient', 'Nitrogen']",[],3,99.0,100.0,0.89669648,66,,,,,,3.0,,,,10366
https://openalex.org/W4401016163,"Soybean seed yield, protein, and oil concentration for a modern and old genotype under varying row spacings",2024-07-26,2024,article,Target_author,Ciampitti,58,220,last,True,4,Heliyon,Elsevier BV,True,gold,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Genotype', 'Agronomy', 'Mathematics', 'Biology']","['Yield (engineering)', 'Genotype', 'Agronomy', 'Mathematics', 'Biology', 'Biotechnology', 'Materials science', 'Genetics', 'Composite material', 'Gene']",['Zero hunger'],3,95.0,99.0,0.86711508,42,,,,,1.0,2.0,,,,7587
https://openalex.org/W4408379958,DP202216 maize hybrids shift upper limit of C and N partitioning to grain,2025-03-12,2025,article,Target_author,Ciampitti,58,220,last,True,9,Frontiers in Plant Science,Frontiers Media,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Hybrid', 'Zea mays', 'Nitrogen', 'Agronomy', 'Biomass (ecology)']","['Hybrid', 'Zea mays', 'Nitrogen', 'Agronomy', 'Biomass (ecology)', 'Horticulture', 'Biomass partitioning', 'Biology', 'Chemistry']",[],3,91.0,99.0,0.94725894,35,,,,,,2.0,1.0,,,7587
https://openalex.org/W4409379281,Dynamic changes in seed nutritional components of mung bean [(Vigna radiata (L.) R. Wilczek)] under heat stress,2025-04-12,2025,article,Collaborator,Uday Chand Jha,28,70,first,True,8,Scientific Reports,Nature Portfolio,True,gold,Agricultural pest management studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Vigna', 'Radiata', 'Mung bean', 'Biology', 'Heat stress']","['Vigna', 'Radiata', 'Mung bean', 'Biology', 'Heat stress', 'Horticulture', 'Botany', 'Animal science']",['Zero hunger'],3,95.0,99.0,0.9451462,50,,,,,,1.0,2.0,,,2741
https://openalex.org/W4406338875,Assessing the combined effects of mechanical and chemical weeding on weed dynamics in winter wheat,2025-01-01,2025,article,Collaborator,Benjamin Dumont,30,63,last,True,5,Weed Research,Wiley,True,bronze,Weed Control and Herbicide Applications,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Weed', 'Winter wheat', 'Agronomy', 'Weed control', 'Chemical control']","['Weed', 'Winter wheat', 'Agronomy', 'Weed control', 'Chemical control', 'Biology', 'Mathematics', 'Chemistry']",[],3,95.0,99.0,0.93446196,39,,,,,,1.0,2.0,,,2458
https://openalex.org/W4414452840,Understanding rates of genetic gain in sorghum [ <i>Sorghum bicolor</i>  (L.) Moench] in the United States,2025-09-01,2025,article,Target_author,Messina,53,97,last,True,7,The Plant Genome,Crop Science Society of America,True,gold,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Biology', 'Germplasm', 'Agronomy', 'Genetic gain']","['Sorghum', 'Germplasm', 'Genetic gain', 'Hybrid', 'Agriculture', 'Plant breeding', 'Crop', 'Adaptation (eye)', 'Sweet sorghum', 'Abiotic component']",[],3,99.0,100.0,0.96073673,88,,,,,,3.0,,,,3281
https://openalex.org/W4387454133,Data integration dashboard for assessing and planning sustainable intensification agricultural interventions: a case study in Senegal,2023-10-09,2023,article,Target_author,Ciampitti,58,220,last,True,6,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Agricultural Innovations and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Dashboard', 'Implementation', 'Agriculture', 'Computer science', 'Sustainable agriculture']","['Dashboard', 'Implementation', 'Agriculture', 'Computer science', 'Sustainable agriculture', 'Open data', 'Data science', 'Scale (ratio)', 'Sustainability', 'Sustainable development', 'Precision agriculture', 'Environmental economics', 'Process management', 'Business', 'Geography', 'World Wide Web', 'Political science', 'Economics', 'Software engineering', 'Cartography']",['Zero hunger'],3,90.0,96.0,0.89780233,63,,,,,2.0,1.0,,,,7587
https://openalex.org/W4404364618,Editorial: Cover crops and green manures: providing services to agroecosystems,2024-11-14,2024,editorial,Collaborator,Walter D. Carciochi,15,23,first,True,3,Frontiers in Soil Science,Frontiers Media,True,gold,Agroforestry and silvopastoral systems,Forestry,Agricultural and Biological Sciences,Life Sciences,"['Agroecosystem', 'Cover (algebra)', 'Cover crop', 'Agroforestry', 'Green manure']","['Agroecosystem', 'Cover (algebra)', 'Cover crop', 'Agroforestry', 'Green manure', 'Ecosystem services', 'Environmental science', 'Agronomy', 'Agriculture', 'Geography', 'Ecosystem', 'Biology', 'Ecology', 'Engineering', 'Archaeology']",['Zero hunger'],3,95.0,98.0,0.95964432,3,,,,,1.0,2.0,,,,794
https://openalex.org/W4406361481,"Matching Phosphorus Fertilizer Types with Soil Type in Rice Cultivation Optimizes Yield, Soil Phosphorus Availability, and Phosphorus Fertilizer Use Efficiency",2025-01-14,2025,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,8,Agriculture,Multidisciplinary Digital Publishing Institute,True,gold,Phosphorus and nutrient management,Industrial and Manufacturing Engineering,Environmental Science,Physical Sciences,"['Agronomy', 'Phosphorus', 'Diammonium phosphate', 'Fertilizer', 'Shoot']","['Agronomy', 'Phosphorus', 'Diammonium phosphate', 'Fertilizer', 'Shoot', 'Chemistry', 'Rhizosphere', 'Soil water', 'Soil fertility', 'Environmental science', 'Biology']",[],3,95.0,98.0,0.88234492,58,,,,,,1.0,2.0,,,33875
https://openalex.org/W4406609890,A model-data fusion approach for quantifying the carbon budget in cotton agroecosystems across the United States,2025-01-20,2025,article,Target_author,Kaiyu,69,156,middle,True,11,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Agroecosystem', 'Environmental science', 'Ecology', 'Agriculture', 'Biology']","['Agroecosystem', 'Environmental science', 'Ecology', 'Agriculture', 'Biology']",['Zero hunger'],3,95.0,98.0,0.90166403,65,,,,,,1.0,2.0,,,10366
https://openalex.org/W4386314782,"Determination of water-soluble carbohydrates by near-infrared spectroscopy for canola, maize, and sorghum stem fractions",2023-08-31,2023,article,Target_author,Ciampitti,58,220,last,True,6,Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy,Elsevier BV,False,closed,Spectroscopy and Chemometric Analyses,Analytical Chemistry,Chemistry,Physical Sciences,"['Canola', 'Sorghum', 'Brassica', 'Agronomy', 'Partial least squares regression']","['Canola', 'Sorghum', 'Brassica', 'Agronomy', 'Partial least squares regression', 'Crop', 'Coefficient of determination', 'Sweet sorghum', 'Chemistry', 'Mathematics', 'Biology']",['Clean water and sanitation'],3,96.0,97.0,0.56283245,38,,,,,3.0,,,,,7587
https://openalex.org/W4415686260,Enhancing wheat yield and quality through optimized weed control timing and seeding density,2025-10-29,2025,article,Collaborator,Ivica Djalović,25,51,middle,True,10,Archives of Agronomy and Soil Science,Taylor & Francis,True,diamond,Weed Control and Herbicide Applications,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Weed', 'Seeding', 'Agronomy', 'Weed control']","['Sowing', 'Weed', 'Seeding', 'Weed control', 'Competition (biology)', 'Yield (engineering)', 'Crop', 'Field experiment']",[],3,99.0,100.0,0.95991335,51,,,,,,3.0,,,,1640
https://openalex.org/W4407088631,Impact of fertilizer applications on grain and vegetable crops in smallholder Mixed Crop-Livestock (MCL) systems in West Africa,2025-02-03,2025,article,Collaborator,Thomas Gaiser,55,188,last,True,6,European Journal of Agronomy,Elsevier BV,True,hybrid,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Livestock', 'Crop', 'Fertilizer', 'Agroforestry']","['Agronomy', 'Livestock', 'Crop', 'Fertilizer', 'Agroforestry', 'Crop management', 'Biology', 'Environmental science']",['Zero hunger'],3,99.0,100.0,0.93573796,49,,,,,,3.0,,,,4727
https://openalex.org/W4406617181,Soil test correlation of Olsen‐P for corn and soybean in a subtropical humid region,2025-01-01,2025,article,Collaborator,Adrián A. Correndo,15,23,middle,True,9,Agronomy Journal,Wiley,True,hybrid,Soil Geostatistics and Mapping,Environmental Engineering,Environmental Science,Physical Sciences,"['Agronomy', 'Subtropics', 'Humid subtropical climate', 'Environmental science', 'Soil water']","['Agronomy', 'Subtropics', 'Humid subtropical climate', 'Environmental science', 'Soil water', 'Biology', 'Soil science', 'Ecology']",[],3,95.0,99.0,0.85790362,28,,,,,,1.0,2.0,,,626
https://openalex.org/W4411405744,"Maize breeding and increases in plant density have decreased root nitrogen concentration, but increased CN ratio and root nitrogen uptake",2025-06-18,2025,article,Target_author,Archontoulis,53,121,last,True,4,European Journal of Agronomy,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Nitrogen', 'Agronomy', 'Plant density', 'Chemistry', 'Biology']","['Nitrogen', 'Agronomy', 'Plant density', 'Chemistry', 'Biology', 'Sowing']",['Zero hunger'],3,95.0,99.0,0.9573913,89,,,,,,1.0,2.0,,,5321
https://openalex.org/W4414159133,Genetic improvement in grain yield and kernel traits of 103- vs. 111-day maize hybrids,2025-09-08,2025,article,Target_author,Archontoulis,53,121,last,True,6,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Hybrid', 'Agronomy', 'Yield (engineering)', 'Grain yield', 'Kernel (algebra)']","['Hybrid', 'Yield (engineering)', 'Grain yield', 'Kernel (algebra)', 'Trait', 'Test weight', 'Crop', 'Crop yield']",[],3,91.0,99.0,0.95519304,78,,,,,,2.0,1.0,,,5321
https://openalex.org/W4407266194,Spatio-temporal yield variation and precipitation within a field,2025-02-06,2025,article,Target_author,Ciampitti,58,220,last,True,7,Computers and Electronics in Agriculture,Elsevier BV,False,closed,Precipitation Measurement and Analysis,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,"['Variation (astronomy)', 'Field (mathematics)', 'Precipitation', 'Yield (engineering)', 'Environmental science']","['Variation (astronomy)', 'Field (mathematics)', 'Precipitation', 'Yield (engineering)', 'Environmental science', 'Atmospheric sciences', 'Meteorology', 'Geography', 'Geology', 'Mathematics', 'Materials science', 'Physics']",['Climate action'],3,96.0,97.0,0.92294447,75,,,,,,,3.0,,,7587
https://openalex.org/W4400368319,Genetic variation for grain iron and zinc concentration in the US sorghum [<i>Sorghum bicolor</i> (L.) Moench] association panel,2024-07-04,2024,article,Collaborator,M. Djanaguiraman,37,66,first,True,5,Crop Science,Wiley,True,bronze,Plant Micronutrient Interactions and Effects,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Biology', 'Sorghum bicolor', 'Zinc', 'Agronomy']","['Sorghum', 'Biology', 'Sorghum bicolor', 'Zinc', 'Agronomy', 'Sweet sorghum', 'Genetic variation', 'Biofortification', 'Genetics', 'Gene', 'Metallurgy', 'Materials science']",['Zero hunger'],3,90.0,96.0,0.86464928,81,,,,,,2.0,1.0,,,2797
https://openalex.org/W4404494993,Incorporating environmental stress improves estimation of photosynthesis from NIRvP in US Great Plains pasturelands and Midwest croplands,2024-11-15,2024,article,Target_author,Kaiyu,69,156,middle,True,8,Remote Sensing of Environment,Elsevier BV,False,closed,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Environmental science', 'Remote sensing', 'Estimation', 'Geography', 'Management']","['Environmental science', 'Remote sensing', 'Estimation', 'Geography']",['Zero hunger'],3,90.0,96.0,0.73075328,163,,,,,,2.0,1.0,,,10366
https://openalex.org/W4390611648,Management interventions of pearl millet systems for attaining cereal self-sufficiency in Senegal,2024-01-05,2024,article,Target_author,Ciampitti,58,220,last,True,8,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Pennisetum', 'Yield gap', 'Pearl', 'Food security', 'Agronomy']","['Pennisetum', 'Yield gap', 'Pearl', 'Food security', 'Agronomy', 'Agriculture', 'Environmental science', 'Crop simulation model', 'Production (economics)', 'Productivity', 'Crop', 'Agricultural science', 'Agricultural engineering', 'Business', 'Geography', 'Engineering', 'Biology', 'Economics']",['Zero hunger'],3,94.0,98.0,0.89366793,58,,,,,1.0,,2.0,,,7587
https://openalex.org/W4387138305,Mapping Lotus Wetland Distribution with the Phenology Normalized Lotus Index Using SAR Time-Series Imagery and the Phenology-Based Method,2023-09-28,2023,article,Collaborator,Sheng Wang,40,114,first,True,3,Photogrammetric Engineering & Remote Sensing,American Society for Photogrammetry and Remote Sensing,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Phenology', 'Wetland', 'Lotus', 'Remote sensing', 'Environmental science']","['Phenology', 'Wetland', 'Lotus', 'Remote sensing', 'Environmental science', 'Climate change', 'Geography', 'Ecology', 'Biology']",['Life in Land'],3,90.0,96.0,0.74147107,31,,,,,2.0,1.0,,,,3927
https://openalex.org/W4399364423,"Sustaining the Yield of Maize, Blackgram, Greengram, Groundnut, Cotton, Sugarcane, and Coconut through the Application of Nutrients and Plant Growth Regulator Mixture",2024-06-04,2024,article,Collaborator,M. Djanaguiraman,37,66,middle,True,9,Plants,Multidisciplinary Digital Publishing Institute,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Crop', 'Biology', 'Agronomy', 'Nutrient', 'Arachis hypogaea']","['Crop', 'Biology', 'Agronomy', 'Nutrient', 'Arachis hypogaea', 'Sowing', 'Transplanting']",['Zero hunger'],3,91.0,99.0,0.83322309,63,,,,,2.0,1.0,,,,2797
https://openalex.org/W3136841367,Deconstructing agronomic resource use efficiencies to increase food production,2021-01-01,2021,article,Collaborator,Peter J. Thorburn,62,145,middle,True,7,Italian Journal of Agronomy,PAGEPress (Italy),True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Resource (disambiguation)', 'Production (economics)', 'Environmental science', 'Food processing', 'Resource use']","['Resource (disambiguation)', 'Production (economics)', 'Environmental science', 'Food processing', 'Resource use', 'Agronomy', 'Agroforestry', 'Biology', 'Environmental resource management', 'Food science', 'Economics', 'Computer science']",['Zero hunger'],3,89.0,94.0,0.81326845,19,,,,1.0,1.0,1.0,,,,3166
https://openalex.org/W4417526026,How do Hydrological Variability and Human Activities Control the Spatiotemporal Changes of Riverine Nitrogen Export in the Upper Mississippi River Basin?,2025-12-20,2025,article,Target_author,Peng,40,71,middle,True,11,Environmental Science & Technology,American Chemical Society,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Environmental science', 'Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)']","['Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)', 'Hypoxia (environmental)', 'Drainage basin', 'Agriculture', 'Nitrate', 'Nutrient', 'Nitrogen']",[],3,99.0,100.0,0.89669648,66,,,,,,3.0,,,,4980
https://openalex.org/W3196873116,Winter Pea Mixtures with Triticale and Oat for Biogas and Methane Production in Semiarid Conditions of the South Pannonian Basin,2021-09-08,2021,article,Collaborator,Ivica Djalović,25,51,middle,True,7,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Triticale', 'Biogas', 'Agronomy', 'Environmental science', 'Arable land']","['Triticale', 'Biogas', 'Agronomy', 'Environmental science', 'Arable land', 'Methane', 'Greenhouse gas', 'Bioenergy', 'Energy crop', 'Biology', 'Biofuel', 'Agriculture', 'Biotechnology', 'Ecology']",['Responsible consumption and production'],3,90.0,96.0,0.55054016,69,,,2.0,1.0,,,,,,1640
https://openalex.org/W4317931887,Impact of long-term (1764-2017) air temperature on phenology of cereals and vines in two locations of northern Italy,2022-01-01,2022,article,Collaborator,Roberto Ferrise,40,69,last,True,7,Italian Journal of Agronomy,PAGEPress (Italy),True,gold,Horticultural and Viticultural Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Phenology', 'Growing season', 'Environmental science', 'Vernalization', 'Agronomy']","['Phenology', 'Growing season', 'Environmental science', 'Vernalization', 'Agronomy', 'Climate change', 'Perennial plant', 'Air temperature', 'Growing degree-day', 'Agriculture', 'Crop', 'Biology', 'Geography', 'Horticulture', 'Ecology', 'Meteorology', 'photoperiodism']",['Climate action'],2,89.0,94.0,0.74195005,73,,,,,1.0,,1.0,,,2358
https://openalex.org/W4312066140,Outcomes of hip fracture surgery during the COVID-19 pandemic,2022-12-19,2022,article,Collaborator,Sherrie Wang,18,24,first,True,9,European Journal of Orthopaedic Surgery & Traumatology,Springer Science+Business Media,True,bronze,Hip and Femur Fractures,Surgery,Medicine,Health Sciences,"['Medicine', 'Pandemic', 'Coronavirus disease 2019 (COVID-19)', 'Mortality rate', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)']","['Medicine', 'Pandemic', 'Coronavirus disease 2019 (COVID-19)', 'Mortality rate', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', 'Emergency medicine', '2019-20 coronavirus outbreak', 'Surgery', 'Internal medicine', 'Disease', 'Virology', 'Infectious disease (medical specialty)']",['Good health and well-being'],2,94.0,96.0,0.65443561,26,,,,,2.0,,,,,1688
https://openalex.org/W4414274189,Nighttime warming affects yields of major grain crops: A global meta-analysis,2025-09-17,2025,article,Target_author,Ciampitti,58,220,last,True,9,Field Crops Research,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Global warming', 'Agronomy', 'Yield (engineering)', 'Crop']","['Global warming', 'Yield (engineering)', 'Crop', 'Climate change', 'Daytime', 'Crop yield', 'Greenhouse']",[],2,91.0,99.0,0.96394916,73,,,,,,1.0,1.0,,,7587
https://openalex.org/W4413208351,ENSO impacts on maize production: a case study in Argentina,2025-08-11,2025,article,Target_author,Ciampitti,58,220,middle,True,5,Agricultural and Forest Meteorology,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['El Niño Southern Oscillation', 'Environmental science', 'Production (economics)', 'Biometeorology', 'Climatology']","['El Niño Southern Oscillation', 'Environmental science', 'Production (economics)', 'Biometeorology', 'Climatology', 'Geography', 'Agroforestry', 'Geology', 'Economics']",['Zero hunger'],2,91.0,98.0,0.9233418,42,,,,,,1.0,1.0,,,7587
https://openalex.org/W4407398994,"Integrative effects of organic and inorganic fertilization on soil functions, nitrogen use efficiency, and wheat productivity depend on tillage intensities",2025-01-01,2025,article,Collaborator,Ivica Djalović,25,51,middle,True,7,Crop Science,Wiley,True,bronze,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Tillage', 'Biology', 'Agronomy', 'Human fertilization', 'Nitrogen']","['Tillage', 'Biology', 'Agronomy', 'Human fertilization', 'Nitrogen', 'Productivity']",[],2,98.0,99.0,0.90500542,47,,,,,,2.0,,,,1640
https://openalex.org/W3194885079,Adaptation of Grain Legumes to Terminal Drought after Rice Harvest in Timor-Leste,2021-08-25,2021,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,4,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Legume', 'Biology', 'Crop', 'Phenology']","['Agronomy', 'Legume', 'Biology', 'Crop', 'Phenology', 'Environmental science']","['Clean water and sanitation', 'Life below water']",2,90.0,94.0,0.65638503,21,,,,1.0,1.0,,,,,33875
https://openalex.org/W4402692342,Soybean yield and seed quality in equidistant versus non‐equidistant plant arrangements under different densities,2024-09-19,2024,article,Target_author,Ciampitti,58,220,last,True,9,Crop Science,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Equidistant', 'Biology', 'Yield (engineering)', 'Plant density', 'Agronomy']","['Equidistant', 'Biology', 'Yield (engineering)', 'Plant density', 'Agronomy', 'Quality (philosophy)', 'Mathematics', 'Geometry', 'Sowing', 'Materials science', 'Physics']",[],2,95.0,96.0,0.84307999,52,,,,,,2.0,,,,7587
https://openalex.org/W4399292929,Crop diversity benefits increase with nation size,2024-06-03,2024,article,Collaborator,Zhenong Jin,39,54,first,True,2,Nature Food,Nature Portfolio,False,closed,Agricultural Innovations and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Crop diversity', 'Diversity (politics)', 'Crop', 'Crop management', 'Production (economics)']","['Crop diversity', 'Diversity (politics)', 'Crop', 'Crop management', 'Production (economics)', 'Irrigation', 'Agricultural economics', 'Crop production', 'Food processing', 'Business', 'Agroforestry', 'Geography', 'Agronomy', 'Economics', 'Agriculture', 'Environmental science', 'Political science', 'Biology']",['Zero hunger'],2,95.0,96.0,0.91069281,10,,,,,,2.0,,,,4003
https://openalex.org/W4406335253,An in‐silico approach exploring sorghum source:sink balance across sorghum hybrids: How many leaves are enough?,2025-01-01,2025,article,Target_author,Ciampitti,58,220,last,True,6,Crop Science,Wiley,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Hybrid', 'Agronomy', 'Biology', 'Sink (geography)']","['Sorghum', 'Hybrid', 'Agronomy', 'Biology', 'Sink (geography)', 'Crop', 'Sweet sorghum', 'Sorghum bicolor', 'Crop yield', 'Yield (engineering)']",['Zero hunger'],2,91.0,99.0,0.93612077,40,,,,,,1.0,1.0,,,7587
https://openalex.org/W3034036952,"Reply to: Temporal displacement, adaptation and the effect of climate on suicide rates",2020-06-01,2020,article,Collaborator,Marshall Burke,64,133,first,True,6,Nature Climate Change,Nature Portfolio,False,closed,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,"['Suicide rates', 'Displacement (psychology)', 'Adaptation (eye)', 'Climate change', 'Environmental science']","['Suicide rates', 'Displacement (psychology)', 'Adaptation (eye)', 'Climate change', 'Environmental science', 'Climate change adaptation', 'Geography', 'Psychology', 'Ecology', 'Biology', 'Medicine', 'Suicide prevention', 'Poison control', 'Environmental health', 'Neuroscience', 'Psychoanalysis']",['Climate action'],2,89.0,94.0,0.54536809,9,,,,,1.0,,1.0,,,9703
https://openalex.org/W4412430210,Detecting the onset of rice field inundation in the Lower Mississippi River Basin via Harmonized Landsat Sentinel-2 (HLS) satellite time series,2025-07-15,2025,article,Target_author,Kaiyu,69,156,middle,True,9,ISPRS Journal of Photogrammetry and Remote Sensing,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Remote sensing', 'Satellite', 'Environmental science', 'Series (stratigraphy)', 'Hydrology (agriculture)']","['Remote sensing', 'Satellite', 'Environmental science', 'Series (stratigraphy)', 'Hydrology (agriculture)', 'Satellite imagery', 'Drainage basin', 'Time series', 'Structural basin', 'Geology', 'Geomorphology', 'Geography', 'Cartography', 'Computer science', 'Engineering']",[],2,98.0,99.0,0.91876306,73,,,,,,2.0,,,,10366
