article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W4407749114,Simulation Analysis of Fracture Process of High Moisture Content Corn Kernel Carpopodium,2025-02-19,2025,article,Target_author,Peng,40,71,middle,False,7,Applied Sciences,Multidisciplinary Digital Publishing Institute,True,gold,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Water content', 'Environmental science', 'Agricultural engineering', 'Engineering', 'Geotechnical engineering']",Water content | Environmental science | Agricultural engineering | Engineering | Geotechnical engineering,,,,Water content | Environmental science | Agricultural engineering | Engineering | Geotechnical engineering,,Water content,Environmental science | Agricultural engineering | Engineering | Geotechnical engineering,[],0,,,0.02088613,36,,,,,,,,,,5003
https://openalex.org/W4206475047,Corrigendum to “Assessing the impacts of cover crops on maize and soybean yield in the U.S. Midwestern agroecosystems” [Field Crops Res. 273 (2021) 108264],2022-01-07,2022,erratum,Target_author,Peng,40,71,middle,False,12,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agroecosystem', 'Agronomy', 'Cover crop', 'Yield (engineering)', 'Environmental science']",Agroecosystem | Agronomy | Cover crop | Yield (engineering) | Environmental science | Field (mathematics) | Field crop | Agroforestry | Biology | Agriculture | Mathematics | Ecology | Physics,,,,Agroecosystem | Agronomy | Cover crop | Yield (engineering) | Environmental science | Field (mathematics) | Field crop | Agroforestry | Biology | Agriculture | Mathematics | Ecology | Physics,Agroecosystem,Agronomy | Cover crop | Yield (engineering) | Environmental science | Field (mathematics) | Field crop,Agroforestry | Biology | Agriculture | Mathematics | Ecology | Physics,['Zero hunger'],0,,,0.00557408,0,,,,,,,,,,5003
https://openalex.org/W4417316355,MgO nanoparticles alleviate salinity-induced physiological and biochemical disruptions in soybean,2025-12-15,2025,article,Target_author,Vara Prasad,93,360,last,False,8,Plant Signaling & Behavior,Taylor & Francis,True,gold,Plant Stress Responses and Tolerance,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Salinity', 'Point of delivery', 'Proline', 'Photosynthesis', 'Hydrogen peroxide']",Salinity | Point of delivery | Proline | Photosynthesis | Hydrogen peroxide | Malondialdehyde | Chlorophyll | Antioxidant | Osmoprotectant,,,Hydrogen peroxide,Salinity | Point of delivery | Proline | Photosynthesis | Malondialdehyde | Chlorophyll | Antioxidant | Osmoprotectant,Salinity,Point of delivery | Proline | Photosynthesis | Hydrogen peroxide | Malondialdehyde | Chlorophyll | Antioxidant | Osmoprotectant,,[],0,,,0.30429969,55,,,,,,,,,,13383
https://openalex.org/W4417313774,Precision irrigation with artificial intelligence–integrated ground‐penetrating radar reduces water stress in corn,2025-12-01,2025,article,Target_author,Vara Prasad,93,360,middle,False,7,Agricultural & Environmental Letters,American Society of Agronomy,True,gold,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Irrigation', 'Environmental science', 'Aquifer', 'Irrigation management', 'Farm water']",Irrigation | Aquifer | Irrigation management | Farm water | Water conservation | Deficit irrigation | Groundwater | Water scarcity,,,,Irrigation | Aquifer | Irrigation management | Farm water | Water conservation | Deficit irrigation | Groundwater | Water scarcity,Irrigation,Aquifer | Irrigation management | Farm water | Water conservation | Deficit irrigation | Groundwater | Water scarcity,,[],0,,,0.46793297,22,,,,,,,,,,13383
https://openalex.org/W4416527169,Transfer learning for improved crop yield predictions in a cross-scale pathway: a case study for Brazilian national soybean,2025-11-21,2025,article,Target_author,Peng,40,71,middle,False,14,International Journal of Applied Earth Observation and Geoinformation,Elsevier BV,True,gold,Smart Agriculture and AI,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Transfer of learning', 'Yield (engineering)', 'Machine learning', 'Crop yield', 'Agriculture']",Transfer of learning | Yield (engineering) | Crop yield | Agriculture | Crop | Scale (ratio) | Transfer (computing),,,Transfer (computing),Transfer of learning | Yield (engineering) | Crop yield | Agriculture | Crop | Scale (ratio),Transfer of learning,Yield (engineering) | Crop yield | Agriculture | Crop | Scale (ratio) | Transfer (computing),,[],0,,,0.25570683,36,,,,,,,,,,5003
https://openalex.org/W4414542507,Corrigendum to “An upscaling approach for estimating field-level irrigation water use through the Budyko framework” [J. Hydrol. 661 (2025) 133785],2025-09-26,2025,article,Target_author,Peng,40,71,middle,False,11,Journal of Hydrology,Elsevier BV,False,closed,Water resources management and optimization,Ocean Engineering,Engineering,Physical Sciences,"['Environmental science', 'Water use', 'Irrigation', 'Hydrology (agriculture)', 'Water resource management']",Water use | Irrigation | Hydrology (agriculture) | Hydrological modelling | Evapotranspiration,,,,Water use | Irrigation | Hydrology (agriculture) | Hydrological modelling | Evapotranspiration,,Water use | Irrigation | Hydrology (agriculture),Hydrological modelling | Evapotranspiration,[],0,,,0.34442652,0,,,,,,,,,,5003
https://openalex.org/W4411715639,An upscaling approach for estimating field-level irrigation water use through the Budyko framework,2025-06-27,2025,article,Target_author,Peng,40,71,middle,False,11,Journal of Hydrology,Elsevier BV,False,closed,Water resources management and optimization,Ocean Engineering,Engineering,Physical Sciences,"['Hydrology (agriculture)', 'Environmental science', 'Irrigation', 'Field (mathematics)', 'Water resource management']",Hydrology (agriculture) | Environmental science | Irrigation | Field (mathematics) | Water resource management | Hydrological modelling | Water level | Geology | Mathematics | Geotechnical engineering | Climatology | Geography,,,Water level,Hydrology (agriculture) | Environmental science | Irrigation | Field (mathematics) | Water resource management | Hydrological modelling | Geology | Mathematics | Geotechnical engineering | Climatology | Geography,,Hydrology (agriculture) | Environmental science | Irrigation | Field (mathematics) | Water resource management | Hydrological modelling | Water level,Geology | Mathematics | Geotechnical engineering | Climatology | Geography,['Clean water and sanitation'],0,,,0.18939394,51,,,,,,,,,,5003
https://openalex.org/W4416767808,"Dynamic, high-resolution poverty measurement in data-scarce environments",2025-11-24,2025,article,Target_author,Lobell,112,269,last,True,8,Journal of Development Economics,Elsevier BV,False,closed,Impact of Light on Environment and Health,Global and Planetary Change,Environmental Science,Physical Sciences,"['Poverty', 'Livelihood', 'Census', 'Geospatial analysis', 'Computer science']",Poverty | Livelihood | Census | Geospatial analysis | Data collection | Asset (computer security) | Deep learning,,,Asset (computer security),Poverty | Livelihood | Census | Geospatial analysis | Data collection | Deep learning,Poverty,Livelihood | Census | Geospatial analysis | Data collection | Asset (computer security),Deep learning,[],0,,,0.33649506,25,,,,,,,,,,8561
https://openalex.org/W4393636166,Planting Date Maps (Low Resolution) and County Data for the US Corn Belt,2023-03-31,2023,dataset,Target_author,Lobell,112,269,last,False,6,Remote Sensing of Environment,Elsevier BV,True,green,Remote Sensing and LiDAR Applications,Environmental Engineering,Environmental Science,Physical Sciences,"['Sowing', 'Forestry', 'Geography', 'Geology', 'Environmental science']",Sowing | Forestry | Geography | Geology | Environmental science | Agronomy | Biology,,,,Sowing | Forestry | Geography | Geology | Environmental science | Agronomy | Biology,,Sowing | Forestry | Geography,Geology | Environmental science | Agronomy | Biology,[],0,,,,0,,,,,,,,,,8561
https://openalex.org/W3200768313,Combining GEDI and Sentinel-2 for wall-to-wall mapping of tall and short crops,2021-11-02,2021,preprint,Target_author,Lobell,112,269,last,True,3,Environmental Research Letters,IOP Publishing,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Crop', 'Ground truth', 'Remote sensing', 'Environmental science', 'Geography']",Crop | Ground truth | Remote sensing | Environmental science | Geography | Computer science | Artificial intelligence | Forestry,,,,Crop | Ground truth | Remote sensing | Environmental science | Geography | Computer science | Artificial intelligence | Forestry,,Crop | Ground truth | Remote sensing,Environmental science | Geography | Computer science | Artificial intelligence | Forestry,['Zero hunger'],0,,,0.10180377,33,,,,,,,,,,8561
https://openalex.org/W4307405585,"Erratum to: Relative utility of agronomic, phenological, and morphological traits for assessing genotype‐by‐environment interaction in maize inbreds",2022-10-24,2022,erratum,Target_author,Ciampitti,58,222,middle,False,39,Crop Science,Wiley,True,bronze,Genetics and Plant Breeding,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Phenology', 'Genotype', 'Gene–environment interaction', 'Agronomy']",Biology | Phenology | Genotype | Gene–environment interaction | Agronomy | Biotechnology | Genetics | Gene,,,,Biology | Phenology | Genotype | Gene–environment interaction | Agronomy | Biotechnology | Genetics | Gene,Biology,Phenology | Genotype | Gene–environment interaction | Agronomy,Biotechnology | Genetics | Gene,['Zero hunger'],0,,,0.06323166,1,,,,,,,,,,7622
https://openalex.org/W4416891647,Regenerative practices reduce global warming impact and intensity of maize systems in north-central Italy,2025-12-02,2025,article,Target_author,Basso,70,194,last,False,9,Agricultural Systems,Elsevier BV,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Greenhouse gas', 'Environmental science', 'Carbon footprint', 'Agriculture', 'Nitrous oxide']",Greenhouse gas | Carbon footprint | Agriculture | Nitrous oxide | Global warming | Climate change | Agrochemical | Soil carbon | Crop yield,,,Carbon footprint | Agrochemical,Greenhouse gas | Agriculture | Nitrous oxide | Global warming | Climate change | Soil carbon | Crop yield,Greenhouse gas,Carbon footprint | Agriculture | Nitrous oxide | Global warming | Climate change | Agrochemical | Soil carbon,Crop yield,[],0,,,0.27906977,118,,,,,,,,,,5545
https://openalex.org/W4414586888,Assessing tree root distributions using ground‐penetrating radar and machine learning algorithms,2025-09-28,2025,article,Target_author,Basso,70,194,last,True,4,Agrosystems Geosciences & Environment,Wiley,True,gold,Geophysical Methods and Applications,Ocean Engineering,Engineering,Physical Sciences,"['Artificial intelligence', 'Tree (set theory)', 'Canopy', 'Radar', 'Root (linguistics)']",Tree (set theory) | Canopy | Radar | Root (linguistics) | Convolutional neural network | Process (computing) | Tree canopy,,,Tree (set theory) | Radar | Tree canopy,Canopy | Root (linguistics) | Convolutional neural network | Process (computing),,Tree (set theory) | Canopy | Radar | Root (linguistics) | Convolutional neural network,Process (computing) | Tree canopy,[],0,,,0.32464327,72,,,,,,,,,,5545
https://openalex.org/W4411255308,The risk of the ‘producing more with less’ narrative,2025-06-13,2025,letter,Target_author,Basso,70,194,last,False,2,Nature Food,Nature Portfolio,False,closed,Innovation and Socioeconomic Development,Business and International Management,"Business, Management and Accounting",Social Sciences,"['Narrative', 'History', 'Art', 'Literature']",Narrative | History | Art | Literature,Narrative,Literature,,History | Art,,Narrative,History | Art | Literature,[],0,,,0.27924945,4,,,,,,,,,,5545
https://openalex.org/W4410845700,High-resolution mapping of orchard distribution across Italy,2025-05-29,2025,article,Target_author,Basso,70,194,last,True,7,Science of Remote Sensing,Elsevier BV,True,gold,Horticultural and Viticultural Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Orchard', 'Distribution (mathematics)', 'Geography', 'Physical geography', 'Resolution (logic)']",Orchard | Distribution (mathematics) | Geography | Physical geography | Resolution (logic) | Cartography | Environmental science | Remote sensing | Computer science | Mathematics | Biology | Ecology | Artificial intelligence,,,,Orchard | Distribution (mathematics) | Geography | Physical geography | Resolution (logic) | Cartography | Environmental science | Remote sensing | Computer science | Mathematics | Biology | Ecology | Artificial intelligence,,Orchard | Distribution (mathematics) | Geography | Physical geography | Resolution (logic),Cartography | Environmental science | Remote sensing | Computer science | Mathematics | Biology | Ecology | Artificial intelligence,['Zero hunger'],0,,,0.08269827,100,,,,,,,,,,5545
https://openalex.org/W4416540984,Can improved plant nutrition buffer against water-related yield losses in oil palm?,2025-11-20,2025,article,Target_author,Grassini,56,107,last,True,8,Agricultural Water Management,Elsevier BV,True,gold,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Yield (engineering)', 'Agronomy', 'Environmental science', 'Human fertilization', 'Crop yield']",Yield (engineering) | Human fertilization | Crop yield | Yield gap | Vegetable oil | Field experiment | Plant nutrition,,Vegetable oil,,Yield (engineering) | Human fertilization | Crop yield | Yield gap | Field experiment | Plant nutrition,Yield (engineering),,Human fertilization | Crop yield | Yield gap | Vegetable oil | Field experiment | Plant nutrition,[],0,,,0.34167372,39,,,,,,,,,,4007
https://openalex.org/W4416512387,Improving crop management can help Cambodia become a major rice exporter,2025-11-21,2025,article,Target_author,Grassini,56,107,last,True,9,Field Crops Research,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Yield gap', 'Yield (engineering)', 'Agriculture', 'Agronomy', 'Production (economics)']",Yield gap | Yield (engineering) | Agriculture | Production (economics) | Revenue | Crop | Crop yield,,,Revenue,Yield gap | Yield (engineering) | Agriculture | Production (economics) | Crop | Crop yield,Yield gap | Yield (engineering),Agriculture | Production (economics) | Revenue | Crop | Crop yield,,[],0,,,0.25556724,47,,,,,,,,,,4007
https://openalex.org/W3157240513,"Climate impact on US Potato yield, water demand and nutrient uptake",2019-12-01,2019,article,Target_author,Kaiyu,70,157,middle,False,14,Socio-Environmental Systems Modeling,,True,green,Potato Plant Research,Food Science,Agricultural and Biological Sciences,Life Sciences,"['Nutrient', 'Yield (engineering)', 'Environmental science', 'Agronomy', 'Natural resource economics']",Nutrient | Yield (engineering) | Environmental science | Agronomy | Natural resource economics | Agricultural economics | Economics | Ecology | Biology,,,,Nutrient | Yield (engineering) | Environmental science | Agronomy | Natural resource economics | Agricultural economics | Economics | Ecology | Biology,,Nutrient | Yield (engineering) | Environmental science | Agronomy | Natural resource economics,Agricultural economics | Economics | Ecology | Biology,[],0,,,0.33786471,0,,,,,,,,,,10410
https://openalex.org/W4206475047,Corrigendum to “Assessing the impacts of cover crops on maize and soybean yield in the U.S. Midwestern agroecosystems” [Field Crops Res. 273 (2021) 108264],2022-01-07,2022,erratum,Target_author,Kaiyu,70,157,middle,True,12,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agroecosystem', 'Agronomy', 'Cover crop', 'Yield (engineering)', 'Environmental science']",Agroecosystem | Agronomy | Cover crop | Yield (engineering) | Environmental science | Field (mathematics) | Field crop | Agroforestry | Biology | Agriculture | Mathematics | Ecology | Physics,,,,Agroecosystem | Agronomy | Cover crop | Yield (engineering) | Environmental science | Field (mathematics) | Field crop | Agroforestry | Biology | Agriculture | Mathematics | Ecology | Physics,Agroecosystem,Agronomy | Cover crop | Yield (engineering) | Environmental science | Field (mathematics) | Field crop,Agroforestry | Biology | Agriculture | Mathematics | Ecology | Physics,['Zero hunger'],0,,,0.00557408,0,,,,,,,,,,10410
https://openalex.org/W4206766005,Corrigendum: Using a Crop Modeling Framework for Precision Cost-Benefit Analysis of Variable Seeding and Nitrogen Application Rates,2020-10-30,2020,erratum,Target_author,Archontoulis,53,123,middle,False,5,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Seeding', 'Variable (mathematics)', 'Crop', 'Agricultural engineering', 'Nitrogen']",Seeding | Variable (mathematics) | Crop | Agricultural engineering | Nitrogen | Environmental science | Agronomy | Computer science | Mathematics | Engineering | Chemistry | Biology,,,,Seeding | Variable (mathematics) | Crop | Agricultural engineering | Nitrogen | Environmental science | Agronomy | Computer science | Mathematics | Engineering | Chemistry | Biology,Seeding,Variable (mathematics) | Crop | Agricultural engineering | Nitrogen | Environmental science,Agronomy | Computer science | Mathematics | Engineering | Chemistry | Biology,['Zero hunger'],0,,,0.32747312,4,,,,,,,,,,5356
https://openalex.org/W3172362740,Corn Yield Prediction With Ensemble CNN-DNN,2021-08-02,2021,preprint,Target_author,Archontoulis,53,123,last,False,4,Frontiers in Plant Science,Frontiers Media,True,gold,Smart Agriculture and AI,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Random forest', 'Lasso (programming language)', 'Ensemble learning', 'Ensemble forecasting', 'Set (abstract data type)']",Random forest | Lasso (programming language) | Ensemble learning | Ensemble forecasting | Set (abstract data type) | Yield (engineering) | Computer science | Base (topology) | Artificial intelligence | Regression | Pattern recognition (psychology) | Mean squared error | Predictive modelling | Machine learning | Mathematics | Statistics,Base (topology),,,Random forest | Lasso (programming language) | Ensemble learning | Ensemble forecasting | Set (abstract data type) | Yield (engineering) | Computer science | Artificial intelligence | Regression | Pattern recognition (psychology) | Mean squared error | Predictive modelling | Machine learning | Mathematics | Statistics,,Random forest | Lasso (programming language) | Ensemble learning | Ensemble forecasting | Set (abstract data type) | Yield (engineering) | Computer science | Base (topology) | Artificial intelligence | Regression | Pattern recognition (psychology) | Mean squared error | Predictive modelling | Machine learning,Mathematics | Statistics,['Life in Land'],0,,,0.04107223,57,,,,,,,,,,5356
https://openalex.org/W4414773299,Genetic variability in biomass partitioning and surface residue carbon‐nitrogen ratios in soybean,2025-09-01,2025,article,Target_author,Archontoulis,53,123,middle,False,7,Crop Science,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Heritability', 'Agronomy', 'Biology', 'Residue (chemistry)', 'Crop residue']",Heritability | Residue (chemistry) | Crop residue | Agriculture | Nutrient | Genetic variability | Biomass partitioning | Biomass (ecology),,,Genetic variability,Heritability | Residue (chemistry) | Crop residue | Agriculture | Nutrient | Biomass partitioning | Biomass (ecology),Heritability,Residue (chemistry) | Crop residue | Agriculture | Nutrient | Genetic variability | Biomass partitioning,Biomass (ecology),[],0,,,0.19456893,99,,,,,,,,,,5356
https://openalex.org/W4414032482,Delta yield predicts nitrogen fertilizer requirements for corn in US production systems,2025-09-01,2025,article,Target_author,Archontoulis,53,123,middle,False,32,Agronomy Journal,Wiley,True,hybrid,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Yield (engineering)', 'Nitrogen', 'Nitrogen fertilizer', 'Production (economics)']",Agronomy | Yield (engineering) | Nitrogen | Nitrogen fertilizer | Production (economics) | Environmental science | Fertilizer | Biology | Economics | Chemistry | Physics,,,,Agronomy | Yield (engineering) | Nitrogen | Nitrogen fertilizer | Production (economics) | Environmental science | Fertilizer | Biology | Economics | Chemistry | Physics,Agronomy,Yield (engineering) | Nitrogen | Nitrogen fertilizer | Production (economics) | Environmental science | Fertilizer,Biology | Economics | Chemistry | Physics,[],0,,,0.31155584,71,,,,,,,,,,5356
https://openalex.org/W4393636166,Planting Date Maps (Low Resolution) and County Data for the US Corn Belt,2023-03-31,2023,dataset,Target_author,Archontoulis,53,123,middle,False,6,Remote Sensing of Environment,Elsevier BV,True,green,Remote Sensing and LiDAR Applications,Environmental Engineering,Environmental Science,Physical Sciences,"['Sowing', 'Forestry', 'Geography', 'Geology', 'Environmental science']",Sowing | Forestry | Geography | Geology | Environmental science | Agronomy | Biology,,,,Sowing | Forestry | Geography | Geology | Environmental science | Agronomy | Biology,,Sowing | Forestry | Geography,Geology | Environmental science | Agronomy | Biology,[],0,,,,0,,,,,,,,,,5356
https://openalex.org/W4313259874,"Correction: Lin et al. Toward Large-Scale Mapping of Tree Crops with High-Resolution Satellite Imagery and Deep Learning Algorithms: A Case Study of Olive Orchards in Morocco. Remote Sens. 2021, 13, 1740",2022-12-27,2022,article,Target_author,Kaiyu,70,157,middle,False,7,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Remote sensing', 'Scale (ratio)', 'Computer science', 'Satellite imagery', 'High resolution']",Remote sensing | Scale (ratio) | Computer science | Satellite imagery | High resolution | Artificial intelligence | Algorithm | Geography | Cartography,,,,Remote sensing | Scale (ratio) | Computer science | Satellite imagery | High resolution | Artificial intelligence | Algorithm | Geography | Cartography,,Remote sensing | Scale (ratio) | Computer science | Satellite imagery | High resolution,Artificial intelligence | Algorithm | Geography | Cartography,['Zero hunger'],0,,,0.15532153,1,,,,,,,,,,10410
https://openalex.org/W4413318542,"Species- and sex-specific bioaccumulation, tissue-specific distribution, and maternal transfer of per- and polyfluoroalkyl substances in tiger frogs (Hoplobatrachus chinensis) and forest frogs (Rana chensinensis)",2025-08-19,2025,article,Target_author,Kaiyu,70,157,middle,False,7,Environmental Research,Elsevier BV,False,closed,Per- and polyfluoroalkyl substances research,Environmental Chemistry,Environmental Science,Physical Sciences,"['Bioaccumulation', 'Biology', 'Tiger', 'Zoology', 'Ecology']",Bioaccumulation | Biology | Tiger | Zoology | Ecology,Tiger,Zoology,Bioaccumulation,Biology | Ecology,Bioaccumulation,Biology | Tiger | Zoology,Ecology,['Life in Land'],0,,,0.17649206,71,,,,,,,,,,10410
https://openalex.org/W4411715639,An upscaling approach for estimating field-level irrigation water use through the Budyko framework,2025-06-27,2025,article,Target_author,Kaiyu,70,157,middle,True,11,Journal of Hydrology,Elsevier BV,False,closed,Water resources management and optimization,Ocean Engineering,Engineering,Physical Sciences,"['Hydrology (agriculture)', 'Environmental science', 'Irrigation', 'Field (mathematics)', 'Water resource management']",Hydrology (agriculture) | Environmental science | Irrigation | Field (mathematics) | Water resource management | Hydrological modelling | Water level | Geology | Mathematics | Geotechnical engineering | Climatology | Geography,,,Water level,Hydrology (agriculture) | Environmental science | Irrigation | Field (mathematics) | Water resource management | Hydrological modelling | Geology | Mathematics | Geotechnical engineering | Climatology | Geography,,Hydrology (agriculture) | Environmental science | Irrigation | Field (mathematics) | Water resource management | Hydrological modelling | Water level,Geology | Mathematics | Geotechnical engineering | Climatology | Geography,['Clean water and sanitation'],0,,,0.18939394,51,,,,,,,,,,10410
https://openalex.org/W4411519657,Expected value method for a class of stochastic linear circular cone complementarity problems,2025-06-21,2025,article,Target_author,Kaiyu,70,157,first,True,2,Optimization Letters,Springer Science+Business Media,False,closed,Optimization and Variational Analysis,Computational Theory and Mathematics,Computer Science,Physical Sciences,"['Computational intelligence', 'Complementarity (molecular biology)', 'Mathematics', 'Cone (formal languages)', 'Class (philosophy)']",Computational intelligence | Complementarity (molecular biology) | Mathematics | Cone (formal languages) | Class (philosophy) | Applied mathematics | Mathematical optimization | Computer science | Algorithm | Artificial intelligence | Genetics | Biology,Computational intelligence | Cone (formal languages),Complementarity (molecular biology),,Mathematics | Class (philosophy) | Applied mathematics | Mathematical optimization | Computer science | Algorithm | Artificial intelligence | Genetics | Biology,,Computational intelligence | Complementarity (molecular biology) | Mathematics | Cone (formal languages) | Class (philosophy) | Applied mathematics | Mathematical optimization,Computer science | Algorithm | Artificial intelligence | Genetics | Biology,[],0,,,0.16259995,24,,,,,,,,,,10410
https://openalex.org/W4417464687,Large increases in maize residue carbon inputs in the US Corn Belt from 1980 to 2020,2025-12-18,2025,article,Target_author,Archontoulis,53,123,last,False,10,Communications Earth & Environment,Nature Portfolio,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Crop residue', 'Tillage', 'Residue (chemistry)', 'Environmental science', 'Soil carbon']",Crop residue | Tillage | Residue (chemistry) | Soil carbon | Conservation agriculture | Agriculture | Crop yield | Soil quality,,,,Crop residue | Tillage | Residue (chemistry) | Soil carbon | Conservation agriculture | Agriculture | Crop yield | Soil quality,Crop residue,Tillage | Residue (chemistry) | Soil carbon | Conservation agriculture | Agriculture,Crop yield | Soil quality,[],0,,,0.48374641,69,,,,,,,,,,5356
https://openalex.org/W4408186626,Female mice exposed to varying ratios of stearic to palmitic acid in a high-fat diet during gestation and lactation shows differential impairments of beta-cell function,2025-03-06,2025,article,Target_author,Kaiyu,70,157,middle,False,15,Life Sciences,Elsevier BV,False,closed,Fatty Acid Research and Health,Nutrition and Dietetics,Nursing,Health Sciences,"['Lactation', 'Palmitic acid', 'Stearic acid', 'Gestation', 'Endocrinology']",Lactation | Palmitic acid | Stearic acid | Gestation | Endocrinology | BETA (programming language) | Internal medicine | Chemistry | Pregnancy | Biology | Food science | Medicine | Fatty acid | Biochemistry,Lactation | Stearic acid | Gestation | BETA (programming language),Palmitic acid,,Endocrinology | Internal medicine | Chemistry | Pregnancy | Biology | Food science | Medicine | Fatty acid | Biochemistry,Lactation | Palmitic acid,Stearic acid | Gestation | Endocrinology | BETA (programming language) | Internal medicine | Chemistry | Pregnancy,Biology | Food science | Medicine | Fatty acid | Biochemistry,['Zero hunger'],0,,,0.04841011,42,,,,,,,,,,10410
https://openalex.org/W4281638176,"Editorial: Volume 160, May 2022",2022-05-27,2022,editorial,Target_author,Hoogenboom,93,468,last,False,2,The Journal of Agricultural Science,Cambridge University Press,True,bronze,Academic Publishing and Open Access,Information Systems and Management,Decision Sciences,Social Sciences,"['Content (measure theory)', 'Volume (thermodynamics)', 'Computer science', 'Information retrieval', 'Chemistry']",Content (measure theory) | Volume (thermodynamics) | Computer science | Information retrieval | Chemistry | Mathematics | Physics | Thermodynamics,,,Content (measure theory),Volume (thermodynamics) | Computer science | Information retrieval | Chemistry | Mathematics | Physics | Thermodynamics,,Content (measure theory) | Volume (thermodynamics) | Computer science,Information retrieval | Chemistry | Mathematics | Physics | Thermodynamics,[],0,,,0.07018634,0,,,,,,,,,,8879
https://openalex.org/W4225760304,Using ENSO conditions to optimize rice yield for Nepal’s Terai,2022-04-25,2022,article,Target_author,Hoogenboom,93,468,last,False,7,Climate Research,Inter-Research Science Center,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Monsoon', 'Precipitation', 'Environmental science', 'Agriculture']",Cropping | Monsoon | Precipitation | Environmental science | Agriculture | Climatology | Crop yield | Yield (engineering) | El Niño Southern Oscillation | Crop | Crop simulation model | Cropping system | Sowing | Agricultural engineering | Geography | Agronomy | Meteorology | Engineering | Biology,,,El Niño Southern Oscillation,Cropping | Monsoon | Precipitation | Environmental science | Agriculture | Climatology | Crop yield | Yield (engineering) | Crop | Crop simulation model | Cropping system | Sowing | Agricultural engineering | Geography | Agronomy | Meteorology | Engineering | Biology,,Cropping | Monsoon | Precipitation | Environmental science | Agriculture | Climatology | Crop yield | Yield (engineering) | El Niño Southern Oscillation | Crop | Crop simulation model | Cropping system | Sowing,Agricultural engineering | Geography | Agronomy | Meteorology | Engineering | Biology,['Zero hunger'],0,,,0.02472977,49,,,,,,,,,,8879
https://openalex.org/W4207014809,Editorial,2021-01-01,2021,editorial,Target_author,Hoogenboom,93,468,first,True,4,The Journal of Agricultural Science,Cambridge University Press,True,hybrid,Child Welfare and Adoption,Safety Research,Social Sciences,Social Sciences,"['Content (measure theory)', 'Computer science', 'Food science', 'Chemistry', 'Mathematics']",Content (measure theory) | Computer science | Food science | Chemistry | Mathematics,,,Content (measure theory),Computer science | Food science | Chemistry | Mathematics,,Content (measure theory) | Computer science,Food science | Chemistry | Mathematics,[],0,,,0.29508279,11,,,,,,,,,,8879
