article_id,publication_year,publication_date,journal_display_name,author_type,topic_subfield,topic_field,topic_domain,type,language,source_type,oa_status,primary_topic_score,authors_count,countries_distinct_count,institutions_distinct_count,locations_count,referenced_works_count,apc_list_value_usd,apc_paid_value_usd,citation_norm_percentile,total_citations,is_oa,any_repository_has_fulltext,primary_location_is_oa,source_is_oa,source_is_in_doaj,source_is_core,has_fulltext,queried_author_is_corresponding,is_in_top_1_percent,is_in_top_10_percent,n_keywords,keywords_score_mean,keywords_score_max,sdgs,funders_count,mesh_count,title_word_count,abstract_word_count,citations_first_2y,citations_first_3y,normalized_3y_cites_exact,citations_per_year_3y,citations_year_1_exact,citations_year_2_exact,citations_first_2y_exact,normalized_2y_cites_exact
W4386237785,2023,2023-08-28,Land Use Policy,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9994999766349792,8,2,8,5,127,3680.0,,0.88480302,14,1,1,0,0,0,1,0,0,0,0,17.0,0.36473202004152183,0.7845751047134399,1,2,0,15,0,5.0,14.0,4.666666666666667,4.666666666666667,3,8,11,11
W4376870291,2023,2023-05-17,Agricultural Systems,middle,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9991000294685364,7,3,7,5,34,3820.0,,0.97647608,13,1,1,1,0,0,1,1,0,0,1,11.0,0.3975988572294062,0.9249802827835083,0,1,0,27,0,4.0,11.0,3.6666666666666665,3.6666666666666665,0,5,5,5
W4403120855,2024,2024-10-04,Soil and Tillage Research,last,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9988999962806702,8,4,8,6,67,4230.0,,0.98680301,12,1,1,0,0,0,1,0,0,0,1,13.0,0.4907018725688641,0.8116148114204407,1,1,0,21,0,10.0,12.0,4.0,4.0,8,3,11,11
W3147129162,2021,2021-04-07,Annals of Applied Biology,last,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,article,en,journal,closed,0.995199978351593,7,1,7,3,47,3240.0,,0.63422843,10,0,0,0,0,0,1,0,0,0,0,13.0,0.5026557055803446,0.7161792516708374,1,0,0,16,327,2.0,5.0,1.6666666666666667,1.6666666666666667,0,4,4,4
W4283032919,2022,2022-06-17,European Journal of Soil Biology,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9968000054359436,6,3,6,5,46,3140.0,,0.84772582,10,1,1,1,0,0,1,1,0,0,0,16.0,0.4086056798696518,0.6333107948303223,1,1,0,19,0,1.0,7.0,2.3333333333333335,2.3333333333333335,0,4,4,4
W4387645721,2023,2023-01-01,,first,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,book-chapter,en,,closed,0.9988999962806702,1,2,1,1,46,,,0.98743894,10,0,0,0,0,0,0,0,1,0,1,13.0,0.4400119941968184,0.8073599338531494,1,0,0,6,0,8.0,10.0,3.3333333333333335,3.3333333333333335,0,8,8,8
W3045864443,2020,2020-07-27,Land Degradation and Development,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.987600028514862,9,7,9,7,52,4740.0,4740.0,0.76517689,9,1,1,1,0,0,1,1,0,0,0,13.0,0.39546790489783656,0.8235982656478882,1,1,0,17,251,3.0,5.0,1.6666666666666667,1.6666666666666667,1,4,5,5
W4205127460,2022,2022-01-09,Systems Research and Behavioral Science,last,Artificial Intelligence,Computer Science,Physical Sciences,article,en,journal,hybrid,0.9995999932289124,6,6,6,8,35,3040.0,3040.0,0.7878398,9,1,1,1,0,0,1,1,0,0,0,13.0,0.41981782821508556,0.6668316125869751,1,0,0,24,152,3.0,6.0,2.0,2.0,2,1,3,3
W4388361421,2023,2023-11-04,Agriculture Ecosystems & Environment,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9962000250816344,6,4,6,6,63,3690.0,,0.92254036,9,1,1,1,0,0,1,1,0,0,1,17.0,0.45309267675175385,0.744204044342041,1,3,0,19,0,1.0,7.0,2.3333333333333335,2.3333333333333335,1,6,7,7
W3082449468,2020,2020-08-28,Southern Africa Journal of Education Science and Technology,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,diamond,0.994599997997284,5,3,5,1,56,,,0.71716635,6,1,0,1,1,0,0,1,0,0,0,12.0,0.4664225255449613,0.7869952321052551,0,2,0,20,236,0.0,1.0,0.3333333333333333,0.3333333333333333,0,1,1,1
W3204958672,2019,2019-01-01,Agronomy (Web),last,Aerospace Engineering,Engineering,Physical Sciences,article,ja,journal,closed,0.0184000004082918,5,0,5,1,0,,,0.72380414,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3261209726333618,0.3261209726333618,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0
W2803795255,2018,2018-05-14,Journal of Experimental Botany,first,Plant Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,bronze,0.9965000152587892,1,1,1,3,107,3530.0,,0.99404501,216,1,0,1,0,0,1,1,1,1,1,13.0,0.548889024899556,0.8861136436462402,1,0,0,9,149,8.0,27.0,9.0,9.0,6,8,14,14
W2991483588,2019,2019-11-29,Journal of Cleaner Production,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998999834060668,6,2,6,2,59,4100.0,,0.99277493,208,0,0,0,0,0,1,0,0,1,1,14.0,0.4568863127912794,0.935089111328125,1,0,0,16,0,7.0,32.0,10.666666666666666,10.666666666666666,7,21,28,28
W2883043045,2018,2018-07-21,European Journal of Agronomy,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,1.0,7,2,7,7,43,3830.0,,0.99309585,196,0,0,0,0,0,1,0,0,1,1,15.0,0.47762874166170755,0.9499125480651855,1,1,0,20,0,11.0,29.0,9.666666666666666,9.666666666666666,2,19,21,21
W3047132972,2020,2020-08-04,New Phytologist,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9987999796867372,7,4,7,8,83,5510.0,5510.0,0.99012507,118,1,1,1,0,0,1,0,0,1,1,8.0,0.45921243727207184,0.8070574998855591,1,1,0,19,207,17.0,36.0,12.0,12.0,11,16,27,27
W2902821147,2018,2018-11-28,Plant and Soil,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9997000098228456,1,1,1,2,36,4390.0,,0.97683185,108,0,0,0,0,0,1,0,1,0,1,14.0,0.4470555654593876,0.6595104932785034,1,2,0,11,0,9.0,16.0,5.333333333333333,5.333333333333333,9,7,16,16
W2961300642,2019,2019-07-16,Environmental and Experimental Botany,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9995999932289124,8,2,8,5,45,3660.0,,0.96653825,64,0,0,0,0,1,1,0,0,0,1,10.0,0.4554125010967255,0.8216789960861206,1,2,0,23,0,5.0,17.0,5.666666666666667,5.666666666666667,2,12,14,14
W3158098044,2021,2021-04-29,Agricultural and Forest Meteorology,middle,Environmental Engineering,Environmental Science,Physical Sciences,article,en,journal,closed,0.9997000098228456,8,3,8,2,244,3750.0,,0.92915497,55,0,0,0,0,0,1,0,0,0,1,17.0,0.4151494362775017,0.9181733131408691,1,0,0,19,0,13.0,25.0,8.333333333333334,8.333333333333334,5,17,22,22
W3129927893,2021,2021-02-20,PLANT PHYSIOLOGY,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9976000189781188,7,2,7,5,67,3411.0,,0.97202917,52,1,1,1,0,0,1,0,0,0,1,12.0,0.4220360517501831,0.8941680788993835,1,1,0,14,235,14.0,27.0,9.0,9.0,10,7,17,17
W3080658254,2020,2020-08-22,Field Crops Research,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998999834060668,9,4,9,8,41,3970.0,,0.95341491,49,0,0,0,0,0,1,0,0,0,1,17.0,0.4563889258048114,0.7855098247528076,1,0,0,17,0,5.0,16.0,5.333333333333333,5.333333333333333,2,10,12,12
W4392345796,2024,2024-03-02,Molecular Genetics and Genomics,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998000264167786,5,1,5,5,117,,,0.99173655,28,1,1,1,0,0,1,1,1,1,1,14.0,0.5352978855371475,0.9252496957778931,0,0,0,17,249,23.0,28.0,9.333333333333334,9.333333333333334,6,21,27,27
W4226385219,2022,2022-03-29,Frontiers in Plant Science,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998000264167786,5,1,5,6,96,2950.0,2950.0,0.91503417,21,1,1,1,1,1,1,0,0,0,1,12.0,0.571611779431502,0.8579534888267517,1,0,0,14,262,12.0,13.0,4.333333333333333,4.333333333333333,6,6,12,12
W2900596031,2018,2018-11-11,Plant and Soil,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998999834060668,2,1,2,2,65,4390.0,,0.97169742,67,0,0,0,0,0,1,0,0,0,1,10.0,0.503884670138359,0.8506038188934326,1,2,0,14,0,2.0,14.0,4.666666666666667,4.666666666666667,2,7,9,9
W2945015578,2019,2019-01-01,Plant Phenomics,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9987000226974488,10,1,10,8,51,2500.0,2500.0,0.96000689,39,1,1,1,1,1,1,1,0,0,1,9.0,0.501176635424296,0.7387609481811523,0,4,0,16,301,8.0,14.0,4.666666666666667,4.666666666666667,0,8,8,8
W3036835703,2020,2020-06-19,BMC Plant Biology,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998000264167786,6,2,6,6,100,2072.0,2072.0,0.94669222,38,1,1,1,1,1,1,1,0,0,1,9.0,0.6203486455811394,0.9141773581504822,1,0,0,20,63,3.0,13.0,4.333333333333333,4.333333333333333,0,8,8,8
W3005798041,2020,2020-02-12,Journal of Agronomy and Crop Science,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,1.0,6,3,6,2,32,4330.0,,0.94653028,33,0,0,0,0,0,1,0,0,0,1,13.0,0.4521342676419478,0.8356980085372925,1,0,0,12,204,8.0,18.0,6.0,6.0,4,7,11,11
W3009268949,2020,2020-02-27,Agronomy,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,gold,0.9997000098228456,5,2,5,5,34,2165.0,2165.0,0.84242773,27,1,1,1,1,1,1,0,1,0,0,14.0,0.5615331381559372,0.8944031000137329,1,0,0,15,259,5.0,10.0,3.3333333333333335,3.3333333333333335,1,5,6,6
W2918271095,2019,2019-03-07,Agronomy,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,gold,0.9997000098228456,5,2,5,5,39,2165.0,2165.0,0.936957,22,1,1,1,1,1,1,0,1,0,1,10.0,0.5187236607074738,0.6831133961677551,1,0,0,15,200,2.0,11.0,3.6666666666666665,3.6666666666666665,2,7,9,9
W3141949678,2021,2021-03-31,Agronomy,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9997000098228456,8,2,8,6,63,2165.0,2165.0,0.91924877,17,1,1,1,1,1,1,1,0,0,1,10.0,0.49747695922851565,0.9168047904968262,0,1,0,18,253,5.0,13.0,4.333333333333333,4.333333333333333,0,8,8,8
W4307092555,2022,2022-10-22,Journal of Experimental Botany,middle,Global and Planetary Change,Environmental Science,Physical Sciences,review,en,journal,closed,1.0,5,3,5,3,147,3530.0,,0.81118827,14,0,0,0,0,0,1,0,0,0,0,9.0,0.33767378330230713,0.9053133726119995,1,2,0,15,208,5.0,7.0,2.3333333333333335,2.3333333333333335,4,3,7,7
W4379966339,2023,2023-06-09,Plant Cell & Environment,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,closed,1.0,6,3,6,3,70,5050.0,,0.8594381,13,0,0,0,0,0,1,0,0,0,0,9.0,0.38516178396013045,0.8791746497154236,1,0,0,14,193,5.0,12.0,4.0,4.0,1,5,6,6
W4298232786,2018,2018-04-11,Zenodo (CERN European Organization for Nuclear Research),first,Food Science,Agricultural and Biological Sciences,Life Sciences,article,en,repository,green,0.9050999879837036,1,1,1,1,0,,,0.44883972,2,1,1,1,1,0,0,0,1,0,0,7.0,0.34786384872027803,0.6056983470916748,1,0,0,9,239,0.0,0.0,0.0,0.0,0,0,0,0
W2909678677,2019,2019-01-16,The Lancet,middle,Ecology,Environmental Science,Physical Sciences,review,en,journal,closed,0.9987000226974488,37,16,37,9,307,6830.0,,1.0,10216,0,0,0,0,0,1,0,0,1,1,12.0,0.4062257260084152,0.6815698742866516,1,0,0,14,0,1515.0,2915.0,971.6666666666666,971.6666666666666,578,1056,1634,1634
W2895932308,2018,2018-10-09,Nature,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,green,0.9991999864578248,23,11,23,9,72,11690.0,,0.99997104,3148,1,1,0,0,0,1,0,0,1,1,17.0,0.42350967666682077,0.8757473230361938,0,2,0,9,0,242.0,582.0,194.0,194.0,176,323,499,499
W2912842935,2019,2019-01-27,The Lancet,middle,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,review,en,journal,green,0.9979000091552734,43,13,43,9,277,6830.0,,0.99997127,2920,1,1,0,0,0,1,0,0,1,1,11.0,0.4042325263673609,0.9286003112792969,1,1,0,13,0,601.0,1121.0,373.6666666666667,373.6666666666667,194,435,629,629
W2788399735,2018,2018-02-28,Annual Review of Plant Biology,middle,Ecology,Environmental Science,Physical Sciences,review,en,journal,green,0.9890999794006348,7,3,7,4,155,,,0.99966691,925,1,1,0,0,0,1,0,0,1,1,24.0,0.4011482795079549,0.7697919607162476,1,0,0,13,142,71.0,209.0,69.66666666666667,69.66666666666667,30,92,122,122
W3084261954,2020,2020-09-10,Nature,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,green,0.9864000082015992,58,13,58,13,62,11690.0,,0.99982334,892,1,1,0,0,0,1,1,0,1,1,17.0,0.45971663909799915,0.8726719617843628,1,0,0,10,0,161.0,315.0,105.0,105.0,105,167,272,272
W3120805833,2021,2021-01-10,Global Food Security,last,Ecology,Environmental Science,Physical Sciences,review,en,journal,hybrid,0.9995999932289124,5,2,5,4,238,3760.0,2549.0,0.99979121,701,1,1,1,0,0,1,0,0,1,1,16.0,0.47525184601545334,0.7749824523925781,1,0,0,15,178,66.0,218.0,72.66666666666667,72.66666666666667,22,70,92,92
W3015355998,2020,2020-05-19,Nature Food,first,Ecology,Environmental Science,Physical Sciences,article,en,journal,green,0.9957000017166138,48,11,48,9,40,11690.0,,0.99957874,544,1,1,0,0,0,1,1,1,1,1,15.0,0.28688504298528034,0.5336991548538208,1,2,0,10,0,101.0,191.0,63.666666666666664,63.666666666666664,52,91,143,143
W3007722773,2020,2020-02-18,Nature Food,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,closed,0.9979000091552734,14,12,14,4,14,11690.0,,0.99927979,430,0,0,0,0,0,1,0,0,1,1,11.0,0.34314118190245196,0.6794296503067017,1,0,0,10,0,76.0,158.0,52.666666666666664,52.666666666666664,25,59,84,84
W2804166887,2018,2018-05-22,Global Change Biology,middle,Ecology,Environmental Science,Physical Sciences,review,en,journal,hybrid,0.9994999766349792,9,6,9,7,44,4120.0,4120.0,0.99781175,382,1,1,1,0,0,1,0,0,1,1,20.0,0.4078433856368065,0.8743934035301208,1,0,0,8,223,34.0,64.0,21.333333333333332,21.333333333333332,17,30,47,47
W3009255960,2020,2020-03-01,One Earth,middle,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9976999759674072,18,2,18,2,82,8900.0,8900.0,0.99983165,486,1,1,1,0,0,1,0,0,1,1,22.0,0.4302076223221692,0.7172384262084961,1,1,0,16,75,80.0,160.0,53.333333333333336,53.333333333333336,25,73,98,98
W2959655143,2019,2019-07-16,Nature Communications,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9994000196456908,7,4,7,8,85,4808.0,4808.0,0.99840396,310,1,1,1,1,1,1,1,0,1,1,16.0,0.39906997978687286,0.6632330417633057,1,10,0,10,148,33.0,92.0,30.666666666666668,30.666666666666668,15,41,56,56
W2805134523,2018,2018-06-06,Climatic Change,middle,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9994000196456908,9,1,9,2,47,3990.0,3990.0,0.99084142,172,1,0,1,0,0,1,1,0,1,1,14.0,0.3965269412313189,0.7797746658325195,1,0,0,7,241,7.0,19.0,6.333333333333333,6.333333333333333,3,9,12,12
W2939637759,2019,2019-04-08,Scientific Reports,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9962000250816344,4,2,4,5,53,2190.0,2190.0,0.99189382,127,1,1,1,1,1,1,1,0,1,1,15.0,0.4330191632111867,0.7941470146179199,1,8,0,13,205,22.0,50.0,16.666666666666668,16.666666666666668,10,22,32,32
W3112324415,2020,2020-12-12,Environmental Research Letters,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9973999857902528,3,1,3,4,69,1901.0,1901.0,0.98245471,123,1,1,1,1,1,1,0,0,0,1,16.0,0.39120551012456417,0.7542746067047119,1,2,0,15,269,15.0,35.0,11.666666666666666,11.666666666666666,14,20,34,34
W3205733568,2021,2021-10-11,Frontiers in Sustainable Food Systems,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9987000226974488,3,1,3,4,208,950.0,950.0,0.99683036,123,1,1,1,1,1,1,1,0,1,1,13.0,0.4345736113878397,0.6949843764305115,1,8,0,16,181,15.0,34.0,11.333333333333334,11.333333333333334,11,19,30,30
W2792577625,2018,2018-03-01,Environmental Research Letters,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,gold,0.9904999732971193,33,1,33,3,91,1901.0,1901.0,0.96858483,117,1,1,1,1,1,1,0,0,0,1,17.0,0.4051019251346588,0.6941196322441101,1,1,0,14,325,15.0,26.0,8.666666666666666,8.666666666666666,8,8,16,16
W3011384873,2020,2020-03-16,Global Change Biology,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9991999864578248,5,1,5,2,52,4120.0,,0.98534993,115,0,0,0,0,0,1,0,0,0,1,11.0,0.4209689335389571,0.7309734225273132,1,3,0,12,189,23.0,42.0,14.0,14.0,11,17,28,28
W2800270984,2018,2018-04-24,Agriculture Ecosystems & Environment,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9936000108718872,6,2,6,2,48,3690.0,3690.0,0.9867847,112,1,1,1,0,0,1,0,0,0,1,12.0,0.4798339282472928,0.7310473322868347,1,2,0,17,328,17.0,31.0,10.333333333333334,10.333333333333334,4,16,20,20
W2898640596,2018,2018-11-01,Journal of Environmental Quality,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9918000102043152,29,1,29,2,98,1350.0,1350.0,0.97654892,112,1,0,1,0,0,1,0,0,0,1,20.0,0.4156360551714897,0.7314229011535645,1,0,0,9,209,6.0,21.0,7.0,7.0,5,13,18,18
W3170687972,2021,2021-05-31,Frontiers in Sustainable Food Systems,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9997000098228456,17,5,17,4,211,950.0,950.0,0.99244952,102,1,1,1,1,1,1,1,0,1,1,17.0,0.4153330887065214,0.7379934191703796,1,3,0,10,222,30.0,55.0,18.333333333333332,18.333333333333332,16,20,36,36
W2995927230,2019,2019-12-11,Agriculture Ecosystems & Environment,middle,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,journal,closed,0.9993000030517578,4,1,4,1,39,3690.0,,0.9693866,100,0,0,0,0,0,1,0,0,0,1,16.0,0.4018970988690853,0.7205808758735657,0,3,0,16,0,7.0,20.0,6.666666666666667,6.666666666666667,7,9,16,16
W4395695576,2024,2024-04-27,Nature Communications,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,gold,0.9955999851226808,7,2,7,6,116,4808.0,4808.0,0.99947944,100,1,1,1,1,1,1,1,0,1,1,13.0,0.43950695945666385,0.7496365308761597,1,12,0,9,150,77.0,100.0,33.333333333333336,33.333333333333336,34,61,95,95
W2806597393,2018,2018-06-01,PLoS ONE,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998999834060668,7,1,7,8,71,1805.0,1805.0,0.99383009,95,1,1,1,1,1,1,1,0,1,1,11.0,0.44196825406768103,0.9583889245986938,1,0,0,13,183,16.0,27.0,9.0,9.0,4,17,21,21
W3024854497,2020,2020-05-14,The Science of The Total Environment,middle,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9987999796867372,4,1,4,5,63,3870.0,3870.0,0.95176401,91,1,1,1,0,0,1,1,0,0,1,19.0,0.40917029506281805,0.8109623193740845,1,7,0,16,294,13.0,25.0,8.333333333333334,8.333333333333334,4,11,15,15
W2886235251,2018,2018-01-01,Agricultural & Environmental Letters,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9987999796867372,30,8,30,6,26,1100.0,1100.0,0.97701915,79,1,1,1,1,1,1,1,0,0,1,17.0,0.41723638948272257,0.7829350233078003,1,7,0,12,202,7.0,17.0,5.666666666666667,5.666666666666667,2,5,7,7
W3005885965,2020,2020-02-13,Environmental Science & Technology,last,Biomedical Engineering,Engineering,Physical Sciences,article,en,journal,hybrid,0.9991999864578248,6,2,6,4,115,,,0.9483382,79,1,1,1,0,0,1,1,1,0,1,18.0,0.42369068165620166,0.8326239585876465,0,0,0,24,265,24.0,39.0,13.0,13.0,8,22,30,30
W3189077708,2021,2021-08-12,Global Change Biology,last,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,journal,bronze,0.9983000159263612,2,1,2,6,78,4120.0,,0.97987294,75,1,1,1,0,0,1,0,0,0,1,12.0,0.4687882413466771,0.9644098281860352,1,2,0,19,224,11.0,44.0,14.666666666666666,14.666666666666666,7,16,23,23
W2781763066,2018,2018-01-05,Geoderma,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9995999932289124,2,1,2,3,76,2800.0,2800.0,0.98397984,71,1,1,1,0,1,1,0,0,0,1,13.0,0.5052923628917108,0.7821474075317383,1,4,0,13,313,11.0,19.0,6.333333333333333,6.333333333333333,3,10,13,13
W3043576974,2020,2020-07-17,Journal of Environmental Quality,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9763000011444092,10,5,10,6,83,1350.0,1350.0,0.93514723,68,1,1,1,0,0,1,1,0,0,1,10.0,0.3414129614830017,0.6012870073318481,0,0,0,12,158,14.0,22.0,7.333333333333333,7.333333333333333,10,7,17,17
W2896707552,2018,2018-10-08,Global Change Biology,last,Civil and Structural Engineering,Engineering,Physical Sciences,article,en,journal,hybrid,0.9943000078201294,4,1,4,6,55,4120.0,4120.0,0.94348466,67,1,1,1,0,0,1,1,0,0,1,16.0,0.4014373254030943,0.7730300426483154,1,0,0,17,292,4.0,14.0,4.666666666666667,4.666666666666667,3,5,8,8
W2970198497,2019,2019-08-29,Journal of Environmental Quality,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9983000159263612,5,2,5,3,37,1350.0,,0.97608583,54,1,1,1,0,0,1,1,0,0,1,14.0,0.4659201375075749,0.8116728067398071,0,8,0,13,337,9.0,20.0,6.666666666666667,6.666666666666667,7,10,17,17
W4390968015,2024,2024-01-01,Elsevier eBooks,first,Ecology,Environmental Science,Physical Sciences,book-chapter,en,ebook platform,closed,0.9958999752998352,2,1,2,1,100,,,0.99975161,48,0,0,0,0,0,0,0,1,1,1,22.0,0.4223938692699779,0.7429311275482178,1,0,0,2,0,41.0,48.0,16.0,16.0,17,23,40,40
W2944228173,2019,2019-05-08,Agricultural Water Management,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9987999796867372,6,2,6,5,32,2600.0,2600.0,0.94132471,47,1,1,1,0,1,1,1,0,0,1,14.0,0.4358901615653719,0.725436270236969,1,0,0,19,255,5.0,13.0,4.333333333333333,4.333333333333333,4,5,9,9
W4281618598,2022,2022-05-31,Global Change Biology,first,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9976999759674072,4,2,4,8,48,4120.0,4120.0,0.94734979,37,1,1,1,0,0,1,0,1,0,1,18.0,0.4307675858338674,0.7748079299926758,1,3,0,7,289,15.0,30.0,10.0,10.0,6,16,22,22
W3130980590,2021,2021-02-15,Soil Science Society of America Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9940000176429749,3,1,3,1,40,1350.0,,0.89120077,35,0,0,0,0,0,1,0,0,0,0,12.0,0.3990832318862279,0.7236271500587463,0,0,0,19,252,6.0,9.0,3.0,3.0,2,6,8,8
W4392150887,2024,2024-02-26,Environmental Research Letters,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9991000294685364,6,1,6,3,43,1901.0,1901.0,0.99643376,33,1,1,1,1,1,1,1,0,1,1,10.0,0.3890475660562515,0.859418511390686,1,1,0,16,309,26.0,33.0,11.0,11.0,6,21,27,27
W4327704359,2023,2023-03-17,The Science of The Total Environment,middle,Water Science and Technology,Environmental Science,Physical Sciences,article,en,journal,closed,0.9998000264167786,9,1,9,2,98,3870.0,,0.91429845,27,0,0,0,0,0,1,0,0,0,1,17.0,0.3717894203522626,0.7941840887069702,1,5,0,14,0,15.0,24.0,8.0,8.0,5,12,17,17
W4313895256,2023,2023-01-08,GCB Bioenergy,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998000264167786,9,1,9,5,63,2750.0,2750.0,0.96702777,19,1,1,1,1,1,1,1,0,0,1,26.0,0.4150854589847418,0.8900219202041626,1,7,0,14,232,8.0,15.0,5.0,5.0,2,7,9,9
W4405431389,2024,2024-12-16,Geoderma,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9944000244140624,4,1,4,4,83,2800.0,2800.0,0.98572247,17,1,1,1,1,1,1,0,1,0,1,12.0,0.34145767241716385,0.6053723692893982,1,6,0,12,441,16.0,17.0,5.666666666666667,5.666666666666667,15,1,16,16
W4403304485,2024,2024-10-09,Journal of Environmental Quality,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9940000176429749,4,1,4,3,91,1350.0,1350.0,0.94910893,15,1,1,1,0,0,1,1,0,0,1,11.0,0.4183637933297591,0.9212409257888794,0,3,0,15,262,11.0,15.0,5.0,5.0,9,6,15,15
W4412192291,2025,2025-07-11,Scientific Reports,middle,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9950000047683716,25,4,25,5,61,2190.0,2190.0,0.99461347,8,1,1,1,1,1,1,1,0,1,1,9.0,0.34405551354090375,0.5566316246986389,1,0,0,15,246,8.0,8.0,2.6666666666666665,2.6666666666666665,8,0,8,8
W4393377934,2024,2024-04-01,Water Resources Research,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,gold,0.9997000098228456,7,1,7,2,48,3000.0,3000.0,0.70688251,3,1,1,1,1,1,1,1,0,0,0,8.0,0.42312758788466454,0.7937188744544983,1,1,0,15,255,1.0,3.0,1.0,1.0,1,2,3,3
