article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W4285590960,Spatial and temporal patterns of agrometeorological indicators in maize producing provinces of South Africa,2022-07-15,2022,article,Collaborator,Thomas Gaiser,55,189,middle,False,4,Scientific Reports,Nature Portfolio,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Precipitation', 'Empirical orthogonal functions', 'Yield (engineering)', 'Geography', 'Climate change']",Precipitation | Empirical orthogonal functions | Yield (engineering) | Geography | Climate change | Environmental science | Physical geography | Climatology | Atmospheric sciences | Meteorology | Ecology | Geology | Biology,Empirical orthogonal functions,,,Precipitation | Yield (engineering) | Geography | Climate change | Environmental science | Physical geography | Climatology | Atmospheric sciences | Meteorology | Ecology | Geology | Biology,,Precipitation | Empirical orthogonal functions | Yield (engineering) | Geography | Climate change | Environmental science | Physical geography | Climatology,Atmospheric sciences | Meteorology | Ecology | Geology | Biology,['Climate action'],10,90.0,99.0,0.91217135,70,,,2.0,3.0,1.0,3.0,1.0,,,4752
https://openalex.org/W2950824440,Examining Genetic Variation in Maize Inbreds and Mapping Oxidative Stress Response QTL in B73-Mo17 Nearly Isogenic Lines,2019-07-04,2019,article,Collaborator,Elizabeth A. Ainsworth,70,145,last,True,4,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Quantitative trait locus', 'Biology', 'Inbred strain', 'Horticulture', 'Growing season']",Quantitative trait locus | Biology | Inbred strain | Horticulture | Growing season | Crop | Agronomy | Gene | Genetics,,,,Quantitative trait locus | Biology | Inbred strain | Horticulture | Growing season | Crop | Agronomy | Gene | Genetics,Quantitative trait locus,Biology | Inbred strain | Horticulture | Growing season | Crop,Agronomy | Gene | Genetics,['Clean water and sanitation'],10,91.0,97.0,0.88396635,50,1.0,,2.0,3.0,2.0,2.0,,,,5618
https://openalex.org/W4393123616,Global change impacts on mineral nutritional quality of cereal grains: Coordinated datasets and analyses to advance a systems-based understanding,2024-03-23,2024,article,Collaborator,Elizabeth A. Ainsworth,70,145,middle,False,10,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Quality (philosophy)', 'Agricultural engineering', 'Environmental science', 'Mineral', 'Cereal grain']",Quality (philosophy) | Agricultural engineering | Environmental science | Mineral | Cereal grain | Agronomy | Biology | Ecology | Engineering,,Cereal grain,Mineral,Quality (philosophy) | Agricultural engineering | Environmental science | Agronomy | Biology | Ecology | Engineering,,Quality (philosophy) | Agricultural engineering | Environmental science | Mineral | Cereal grain,Agronomy | Biology | Ecology | Engineering,['Zero hunger'],10,90.0,99.0,0.95851336,131,,,,,2.0,7.0,1.0,,,5618
https://openalex.org/W3135696179,Use of high-resolution unmanned aerial systems imagery and machine learning to evaluate grain sorghum tolerance to mesotrione,2021-03-06,2021,article,Target_author,Vara Prasad,93,360,middle,False,6,Journal of Applied Remote Sensing,SPIE,True,hybrid,Weed Control and Herbicide Applications,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Mesotrione', 'Sorghum', 'Artificial intelligence', 'Support vector machine', 'Remote sensing']",Mesotrione | Sorghum | Artificial intelligence | Support vector machine | Remote sensing | Computer science | Environmental science | Machine learning | Agronomy | Biology | Geography,,,,Mesotrione | Sorghum | Artificial intelligence | Support vector machine | Remote sensing | Computer science | Environmental science | Machine learning | Agronomy | Biology | Geography,Mesotrione,Sorghum | Artificial intelligence | Support vector machine | Remote sensing | Computer science | Environmental science | Machine learning,Agronomy | Biology | Geography,[],10,89.0,99.0,0.81028657,77,,1.0,4.0,2.0,1.0,,2.0,,,13383
https://openalex.org/W4382450133,Maize planting date and maturity in the US central Great Plains: Exploring windows for maximizing yields,2023-06-26,2023,article,Target_author,Vara Prasad,93,360,middle,False,10,European Journal of Agronomy,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Maturity (psychological)', 'Phenology', 'Yield (engineering)', 'Agronomy']",Sowing | Maturity (psychological) | Phenology | Yield (engineering) | Agronomy | Agriculture | Crop | Crop yield | Productivity | DSSAT | Hybrid | Environmental science | Biology | Ecology,,,,Sowing | Maturity (psychological) | Phenology | Yield (engineering) | Agronomy | Agriculture | Crop | Crop yield | Productivity | DSSAT | Hybrid | Environmental science | Biology | Ecology,Sowing,Maturity (psychological) | Phenology | Yield (engineering) | Agronomy | Agriculture | Crop | Crop yield | Productivity | DSSAT | Hybrid,Environmental science | Biology | Ecology,['Zero hunger'],10,97.0,99.0,0.95716949,83,,,,1.0,5.0,4.0,,,,13383
https://openalex.org/W4390581781,Nutritional and Chemical Quality of Maize Hybrids from Different FAO Maturity Groups Developed and Grown in Serbia,2024-01-04,2024,article,Target_author,Vara Prasad,93,360,last,False,9,Plants,Multidisciplinary Digital Publishing Institute,True,gold,Nuts composition and effects,Nutrition and Dietetics,Nursing,Health Sciences,"['Carotenoid', 'Hybrid', 'Polyphenol', 'Food science', 'Biology']",Carotenoid | Hybrid | Polyphenol | Food science | Biology | Maturity (psychological) | Crop | Linoleic acid | Antioxidant | Fatty acid | Biotechnology | Agronomy | Biochemistry,,Polyphenol,Carotenoid,Hybrid | Food science | Biology | Maturity (psychological) | Crop | Linoleic acid | Antioxidant | Fatty acid | Biotechnology | Agronomy | Biochemistry,,Carotenoid | Hybrid | Polyphenol | Food science | Biology | Maturity (psychological) | Crop | Linoleic acid,Antioxidant | Fatty acid | Biotechnology | Agronomy | Biochemistry,['Zero hunger'],10,96.0,99.0,0.90598014,38,,,,,1.0,6.0,3.0,,,13383
https://openalex.org/W4411100497,Gaps and strategies for accurate simulation of waterlogging impacts on crop productivity,2025-06-06,2025,review,Collaborator,Vakhtang Shelia,19,27,middle,False,44,Nature Food,Nature Portfolio,True,green,Plant responses to water stress,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Waterlogging (archaeology)', 'Productivity', 'Crop productivity', 'Environmental science', 'Agricultural engineering']",Waterlogging (archaeology) | Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model | Agronomy | Economics | Engineering | Ecology | Biology,,,,Waterlogging (archaeology) | Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model | Agronomy | Economics | Engineering | Ecology | Biology,Waterlogging (archaeology),Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model,Agronomy | Economics | Engineering | Ecology | Biology,['Zero hunger'],10,98.0,99.0,0.99092731,68,,,,,,3.0,7.0,,,1745
https://openalex.org/W3036513942,Variations in photosynthesis associated traits and grain yield of minor millets,2020-06-18,2020,article,Collaborator,M. Djanaguiraman,37,66,last,False,5,Plant Physiology Reports,Springer Nature,False,closed,Leaf Properties and Growth Measurement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Photosynthesis', 'Foxtail', 'Biology', 'Agronomy', 'Light intensity']",Photosynthesis | Foxtail | Biology | Agronomy | Light intensity | Stomatal conductance | Horticulture | Botany,,Foxtail | Light intensity,,Photosynthesis | Biology | Agronomy | Stomatal conductance | Horticulture | Botany,Photosynthesis | Foxtail,Biology | Agronomy | Light intensity | Stomatal conductance,Horticulture | Botany,[],10,89.0,99.0,0.78415302,17,1.0,3.0,3.0,2.0,1.0,,,,,2809
https://openalex.org/W4396917105,Sorghum drought tolerance is enhanced by cerium oxide nanoparticles via stomatal regulation and osmolyte accumulation,2024-05-15,2024,article,Collaborator,M. Djanaguiraman,37,66,first,True,4,Plant Physiology and Biochemistry,Elsevier BV,False,closed,Nanoparticles: synthesis and applications,Materials Chemistry,Materials Science,Physical Sciences,"['Osmolyte', 'Sorghum', 'Cerium oxide', 'Drought tolerance', 'Chemistry']",Osmolyte | Sorghum | Cerium oxide | Drought tolerance | Chemistry | Agronomy | Biology | Biochemistry | Catalysis,,Cerium oxide,,Osmolyte | Sorghum | Drought tolerance | Chemistry | Agronomy | Biology | Biochemistry | Catalysis,Osmolyte | Sorghum | Cerium oxide,Drought tolerance | Chemistry | Agronomy,Biology | Biochemistry | Catalysis,['Clean water and sanitation'],10,96.0,99.0,0.81836442,63,,,,,2.0,5.0,3.0,,,2809
https://openalex.org/W4411100497,Gaps and strategies for accurate simulation of waterlogging impacts on crop productivity,2025-06-06,2025,review,Target_author,Basso,70,194,middle,False,44,Nature Food,Nature Portfolio,True,green,Plant responses to water stress,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Waterlogging (archaeology)', 'Productivity', 'Crop productivity', 'Environmental science', 'Agricultural engineering']",Waterlogging (archaeology) | Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model | Agronomy | Economics | Engineering | Ecology | Biology,,,,Waterlogging (archaeology) | Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model | Agronomy | Economics | Engineering | Ecology | Biology,Waterlogging (archaeology),Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model,Agronomy | Economics | Engineering | Ecology | Biology,['Zero hunger'],10,98.0,99.0,0.99092731,68,,,,,,3.0,7.0,,,5545
https://openalex.org/W4392381374,Impacts of Using Solar Dryers on Socio-Economic Conditions of Dried Fish Processors in Cambodia,2024-03-04,2024,article,Target_author,Vara Prasad,93,360,last,False,5,Sustainability,Multidisciplinary Digital Publishing Institute,True,gold,Freezing and Crystallization Processes,Mechanics of Materials,Engineering,Physical Sciences,"['Fish <Actinopterygii>', 'Dried fish', 'Environmental science', 'Fishery', 'Biology']",Fish <Actinopterygii> | Dried fish | Environmental science | Fishery | Biology,Dried fish,,Fish <Actinopterygii>,Environmental science | Fishery | Biology,,Fish <Actinopterygii> | Dried fish | Environmental science | Fishery,Biology,['No poverty'],10,95.0,100.0,0.8870356,58,,,,,3.0,2.0,5.0,,,13383
https://openalex.org/W3090233382,Evaluating optimal irrigation for potential yield and economic performance of major crops in southwestern Kansas,2020-10-03,2020,article,Target_author,Ciampitti,58,222,middle,False,7,Agricultural Water Management,Elsevier BV,False,closed,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Irrigation', 'Agronomy', 'Loam', 'Soil water']",Sorghum | Irrigation | Agronomy | Loam | Soil water | Environmental science | Mathematics | Surface irrigation | Crop | Grain yield | Cropping system | Yield (engineering) | Biology | Soil science,,,,Sorghum | Irrigation | Agronomy | Loam | Soil water | Environmental science | Mathematics | Surface irrigation | Crop | Grain yield | Cropping system | Yield (engineering) | Biology | Soil science,Sorghum | Irrigation | Agronomy,Loam | Soil water | Environmental science | Mathematics | Surface irrigation | Crop | Grain yield | Cropping system | Yield (engineering),Biology | Soil science,['Responsible consumption and production'],10,89.0,99.0,0.81654559,58,1.0,,,2.0,4.0,2.0,1.0,,,7622
https://openalex.org/W3135696179,Use of high-resolution unmanned aerial systems imagery and machine learning to evaluate grain sorghum tolerance to mesotrione,2021-03-06,2021,article,Target_author,Ciampitti,58,222,middle,False,6,Journal of Applied Remote Sensing,SPIE,True,hybrid,Weed Control and Herbicide Applications,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Mesotrione', 'Sorghum', 'Artificial intelligence', 'Support vector machine', 'Remote sensing']",Mesotrione | Sorghum | Artificial intelligence | Support vector machine | Remote sensing | Computer science | Environmental science | Machine learning | Agronomy | Biology | Geography,,,,Mesotrione | Sorghum | Artificial intelligence | Support vector machine | Remote sensing | Computer science | Environmental science | Machine learning | Agronomy | Biology | Geography,Mesotrione,Sorghum | Artificial intelligence | Support vector machine | Remote sensing | Computer science | Environmental science | Machine learning,Agronomy | Biology | Geography,[],10,89.0,99.0,0.81028657,77,,1.0,4.0,2.0,1.0,,2.0,,,7622
https://openalex.org/W4382450133,Maize planting date and maturity in the US central Great Plains: Exploring windows for maximizing yields,2023-06-26,2023,article,Target_author,Ciampitti,58,222,last,True,10,European Journal of Agronomy,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Maturity (psychological)', 'Phenology', 'Yield (engineering)', 'Agronomy']",Sowing | Maturity (psychological) | Phenology | Yield (engineering) | Agronomy | Agriculture | Crop | Crop yield | Productivity | DSSAT | Hybrid | Environmental science | Biology | Ecology,,,,Sowing | Maturity (psychological) | Phenology | Yield (engineering) | Agronomy | Agriculture | Crop | Crop yield | Productivity | DSSAT | Hybrid | Environmental science | Biology | Ecology,Sowing,Maturity (psychological) | Phenology | Yield (engineering) | Agronomy | Agriculture | Crop | Crop yield | Productivity | DSSAT | Hybrid,Environmental science | Biology | Ecology,['Zero hunger'],10,97.0,99.0,0.95716949,83,,,,1.0,5.0,4.0,,,,7622
https://openalex.org/W2897731979,Assessment and monitoring of crop water use and productivity in response to climate change,2018-07-01,2018,editorial,Collaborator,Kurt Christian Kersebaum,61,154,middle,False,5,The Journal of Agricultural Science,Cambridge University Press,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Productivity', 'Content (measure theory)', 'Climate change', 'Agricultural engineering', 'Environmental science']",Productivity | Content (measure theory) | Climate change | Agricultural engineering | Environmental science | Crop | Water content | Agronomy | Agricultural economics | Mathematics | Ecology | Economics | Biology | Engineering,,,Content (measure theory),Productivity | Climate change | Agricultural engineering | Environmental science | Crop | Water content | Agronomy | Agricultural economics | Mathematics | Ecology | Economics | Biology | Engineering,,Productivity | Content (measure theory) | Climate change | Agricultural engineering | Environmental science | Crop | Water content,Agronomy | Agricultural economics | Mathematics | Ecology | Economics | Biology | Engineering,[],10,93.0,97.0,0.89220966,0,,4.0,,2.0,2.0,2.0,,,,3863
https://openalex.org/W4411078759,Aligning satellite-based phenology in a deep learning model for improved crop yield estimates over large regions,2025-06-06,2025,article,Collaborator,Zhenong Jin,39,55,middle,False,11,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Phenology', 'Satellite', 'Yield (engineering)', 'Environmental science', 'Biometeorology']",Phenology | Satellite | Yield (engineering) | Environmental science | Biometeorology | Crop | Climatology | Remote sensing | Agronomy | Geography | Forestry | Ecology | Geology | Biology | Engineering | Canopy,,,,Phenology | Satellite | Yield (engineering) | Environmental science | Biometeorology | Crop | Climatology | Remote sensing | Agronomy | Geography | Forestry | Ecology | Geology | Biology | Engineering | Canopy,Phenology,Satellite | Yield (engineering) | Environmental science | Biometeorology | Crop,Climatology | Remote sensing | Agronomy | Geography | Forestry | Ecology | Geology | Biology | Engineering | Canopy,['Zero hunger'],10,99.0,100.0,0.99276503,37,,,,,,3.0,7.0,,,4031
https://openalex.org/W4405838518,Optimizing rice management to reduce methane emissions and maintain yield with the CSM-CERES-rice model,2024-12-27,2024,article,Collaborator,Cheryl Porter,36,57,middle,False,6,Agricultural Systems,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Methane', 'Environmental science', 'Yield (engineering)', 'Methane emissions', 'Chemistry']",Methane | Environmental science | Yield (engineering) | Methane emissions | Chemistry | Physics,,,Methane emissions,Methane | Environmental science | Yield (engineering) | Chemistry | Physics,,Methane | Environmental science | Yield (engineering) | Methane emissions,Chemistry | Physics,[],10,98.0,99.0,0.95907704,98,,,,,,10.0,,,,2258
https://openalex.org/W4392348287,Nutrient Dynamics in a Coupled Terrestrial Biosphere and Land Model (ELM‐FATES‐CNP),2024-03-01,2024,article,Collaborator,Jinyun Tang,42,69,middle,False,15,Journal of Advances in Modeling Earth Systems,Wiley,True,gold,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Environmental science', 'Nutrient', 'Ecosystem', 'Biomass (ecology)', 'Nutrient cycle']",Environmental science | Nutrient | Ecosystem | Biomass (ecology) | Nutrient cycle | Plant litter | Context (archaeology) | Terrestrial ecosystem | Nitrogen cycle | Ecosystem model | Ecology | Atmospheric sciences | Nitrogen | Biology | Chemistry,,Plant litter,,Environmental science | Nutrient | Ecosystem | Biomass (ecology) | Nutrient cycle | Context (archaeology) | Terrestrial ecosystem | Nitrogen cycle | Ecosystem model | Ecology | Atmospheric sciences | Nitrogen | Biology | Chemistry,,Environmental science | Nutrient | Ecosystem | Biomass (ecology) | Nutrient cycle | Plant litter | Context (archaeology) | Terrestrial ecosystem | Nitrogen cycle | Ecosystem model,Ecology | Atmospheric sciences | Nitrogen | Biology | Chemistry,['Life in Land'],10,96.0,99.0,0.89874787,103,,,,,,7.0,3.0,,,6449
https://openalex.org/W4400409383,Critical potassium dilution curve for potato crops,2024-07-08,2024,article,Target_author,Ciampitti,58,222,last,False,7,Field Crops Research,Elsevier BV,True,green,Potato Plant Research,Food Science,Agricultural and Biological Sciences,Life Sciences,"['Potassium', 'Dilution', 'Agronomy', 'Environmental science', 'Mathematics']",Potassium | Dilution | Agronomy | Environmental science | Mathematics | Chemistry | Biology | Physics | Thermodynamics,,,,Potassium | Dilution | Agronomy | Environmental science | Mathematics | Chemistry | Biology | Physics | Thermodynamics,,Potassium | Dilution | Agronomy | Environmental science,Mathematics | Chemistry | Biology | Physics | Thermodynamics,['Zero hunger'],10,94.0,99.0,0.91424744,48,,,,,1.0,7.0,2.0,,,7622
https://openalex.org/W4404284744,Changes in the Yield Effect of the Preceding Crop in the <scp>US</scp> Corn Belt Under a Warming Climate,2024-11-01,2024,article,Collaborator,Zhenong Jin,39,55,last,True,5,Global Change Biology,Wiley,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Crop rotation', 'Crop', 'Environmental science', 'Climate change', 'Rotation system']",Crop rotation | Crop | Environmental science | Climate change | Rotation system | Crop yield | Agroecosystem | Agronomy | Yield (engineering) | Global warming | Growing season | Agriculture | Biology | Ecology | Chemistry,,,,Crop rotation | Crop | Environmental science | Climate change | Rotation system | Crop yield | Agroecosystem | Agronomy | Yield (engineering) | Global warming | Growing season | Agriculture | Biology | Ecology | Chemistry,Crop rotation,Crop | Environmental science | Climate change | Rotation system | Crop yield | Agroecosystem | Agronomy | Yield (engineering) | Global warming | Growing season,Agriculture | Biology | Ecology | Chemistry,['Climate action'],10,90.0,99.0,0.98455944,113,,,,,1.0,8.0,1.0,,,4031
https://openalex.org/W4391301057,Assessing the impact on crop modelling of multi- and uni-variate climate model bias adjustments,2024-01-29,2024,article,Collaborator,Claas Nendel,62,162,middle,False,32,Agricultural Systems,Elsevier BV,True,green,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Random variate', 'Econometrics', 'Computer science', 'Economics', 'Statistics']",Random variate | Econometrics | Computer science | Economics | Statistics | Mathematics,,,Random variate,Econometrics | Computer science | Economics | Statistics | Mathematics,Random variate,,Econometrics | Computer science | Economics | Statistics | Mathematics,['Climate action'],10,97.0,98.0,0.97769446,36,,,,,,5.0,5.0,,,6193
https://openalex.org/W4411078759,Aligning satellite-based phenology in a deep learning model for improved crop yield estimates over large regions,2025-06-06,2025,article,Target_author,Kaiyu,70,157,middle,True,11,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Phenology', 'Satellite', 'Yield (engineering)', 'Environmental science', 'Biometeorology']",Phenology | Satellite | Yield (engineering) | Environmental science | Biometeorology | Crop | Climatology | Remote sensing | Agronomy | Geography | Forestry | Ecology | Geology | Biology | Engineering | Canopy,,,,Phenology | Satellite | Yield (engineering) | Environmental science | Biometeorology | Crop | Climatology | Remote sensing | Agronomy | Geography | Forestry | Ecology | Geology | Biology | Engineering | Canopy,Phenology,Satellite | Yield (engineering) | Environmental science | Biometeorology | Crop,Climatology | Remote sensing | Agronomy | Geography | Forestry | Ecology | Geology | Biology | Engineering | Canopy,['Zero hunger'],10,99.0,100.0,0.99276503,37,,,,,,3.0,7.0,,,10410
https://openalex.org/W4390731258,Limitations and future perspectives for satellite-based soil carbon monitoring,2024-01-01,2024,article,Target_author,Ciampitti,58,222,last,True,6,Environmental Challenges,Elsevier BV,True,gold,Soil Geostatistics and Mapping,Environmental Engineering,Environmental Science,Physical Sciences,"['Remote sensing', 'Environmental science', 'Soil carbon', 'Satellite', 'Sampling (signal processing)']",Remote sensing | Environmental science | Soil carbon | Satellite | Sampling (signal processing) | Terrestrial ecosystem | Land use | Reliability (semiconductor) | Environmental resource management | Computer science | Data collection | Ground truth | Soil water | Data science | Ecosystem | Soil science | Geography | Engineering | Ecology | Telecommunications,,,Reliability (semiconductor),Remote sensing | Environmental science | Soil carbon | Satellite | Sampling (signal processing) | Terrestrial ecosystem | Land use | Environmental resource management | Computer science | Data collection | Ground truth | Soil water | Data science | Ecosystem | Soil science | Geography | Engineering | Ecology | Telecommunications,,Remote sensing | Environmental science | Soil carbon | Satellite | Sampling (signal processing) | Terrestrial ecosystem | Land use | Reliability (semiconductor) | Environmental resource management | Computer science | Data collection | Ground truth,Soil water | Data science | Ecosystem | Soil science | Geography | Engineering | Ecology | Telecommunications,['Zero hunger'],10,94.0,99.0,0.84369241,43,,,,,2.0,6.0,2.0,,,7622
https://openalex.org/W4391301057,Assessing the impact on crop modelling of multi- and uni-variate climate model bias adjustments,2024-01-29,2024,article,Collaborator,Sebastian Gayler,38,73,middle,False,32,Agricultural Systems,Elsevier BV,True,green,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Random variate', 'Econometrics', 'Computer science', 'Economics', 'Statistics']",Random variate | Econometrics | Computer science | Economics | Statistics | Mathematics,,,Random variate,Econometrics | Computer science | Economics | Statistics | Mathematics,Random variate,,Econometrics | Computer science | Economics | Statistics | Mathematics,['Climate action'],10,97.0,98.0,0.97769446,36,,,,,,5.0,5.0,,,2106
https://openalex.org/W4388832170,Comparing CNNs and PLSr for estimating wheat organs biophysical variables using proximal sensing,2023-11-20,2023,article,Collaborator,Benjamin Dumont,30,64,middle,False,4,Frontiers in Plant Science,Frontiers Media,True,gold,Smart Agriculture and AI,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Convolutional neural network', 'Artificial intelligence', 'Computer science', 'Pipeline (software)', 'Multispectral image']",Convolutional neural network | Artificial intelligence | Computer science | Pipeline (software) | Multispectral image | Machine learning | Deep learning | RGB color model | Transfer of learning | Pattern recognition (psychology),,,,Convolutional neural network | Artificial intelligence | Computer science | Pipeline (software) | Multispectral image | Machine learning | Deep learning | RGB color model | Transfer of learning | Pattern recognition (psychology),,Convolutional neural network | Artificial intelligence | Computer science | Pipeline (software) | Multispectral image | Machine learning | Deep learning | RGB color model | Transfer of learning,Pattern recognition (psychology),[],10,90.0,99.0,0.9303027,68,,,,1.0,8.0,1.0,,,,2464
https://openalex.org/W4411100497,Gaps and strategies for accurate simulation of waterlogging impacts on crop productivity,2025-06-06,2025,review,Collaborator,Benjamin Dumont,30,64,middle,False,44,Nature Food,Nature Portfolio,True,green,Plant responses to water stress,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Waterlogging (archaeology)', 'Productivity', 'Crop productivity', 'Environmental science', 'Agricultural engineering']",Waterlogging (archaeology) | Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model | Agronomy | Economics | Engineering | Ecology | Biology,,,,Waterlogging (archaeology) | Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model | Agronomy | Economics | Engineering | Ecology | Biology,Waterlogging (archaeology),Productivity | Crop productivity | Environmental science | Agricultural engineering | Crop | Simulation modeling | Crop simulation model,Agronomy | Economics | Engineering | Ecology | Biology,['Zero hunger'],10,98.0,99.0,0.99092731,68,,,,,,3.0,7.0,,,2464
https://openalex.org/W4401160785,"Crop nitrogen status and yield formation: A cross-species comparison for maize, rice, and wheat field crops",2024-07-31,2024,article,Target_author,Ciampitti,58,222,last,True,6,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Yield (engineering)', 'Crop', 'Nitrogen', 'Crop yield']",Agronomy | Yield (engineering) | Crop | Nitrogen | Crop yield | Grain yield | Field crop | Biology | Chemistry,,,,Agronomy | Yield (engineering) | Crop | Nitrogen | Crop yield | Grain yield | Field crop | Biology | Chemistry,Agronomy,Yield (engineering) | Crop | Nitrogen | Crop yield | Grain yield | Field crop,Biology | Chemistry,['Zero hunger'],10,94.0,100.0,0.96159951,90,,,,,3.0,5.0,2.0,,,7622
https://openalex.org/W4399840720,Extended HYDRUS-1D freezing module emphasizes thermal conductivity schemes for simulation of soil hydrothermal dynamics,2024-06-20,2024,article,Collaborator,Kadambot H. M. Siddique,129,862,middle,False,9,Geoderma,Elsevier BV,True,gold,Climate change and permafrost,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,"['Hydrothermal circulation', 'Thermal conductivity', 'Hydraulic conductivity', 'Environmental science', 'Thermal']",Hydrothermal circulation | Thermal conductivity | Hydraulic conductivity | Environmental science | Thermal | Soil science | Geology | Materials science | Geotechnical engineering | Soil water | Meteorology | Composite material | Physics,,Hydrothermal circulation | Thermal conductivity | Thermal,,Hydraulic conductivity | Environmental science | Soil science | Geology | Materials science | Geotechnical engineering | Soil water | Meteorology | Composite material | Physics,Hydrothermal circulation,Thermal conductivity | Hydraulic conductivity | Environmental science | Thermal | Soil science,Geology | Materials science | Geotechnical engineering | Soil water | Meteorology | Composite material | Physics,[],10,96.0,99.0,0.93658511,56,,,,,1.0,9.0,,,,34118
https://openalex.org/W3101206990,Variable demand as a means to more sustainable biofuels and biobased materials,2020-11-12,2020,article,Target_author,Grassini,56,107,middle,False,8,Biofuels Bioproducts and Biorefining,Wiley,True,hybrid,Biofuel production and bioconversion,Biomedical Engineering,Engineering,Physical Sciences,"['Biofuel', 'Biorefining', 'Bioproducts', 'Raw material', 'Renewable energy']",Biofuel | Biorefining | Bioproducts | Raw material | Renewable energy | Supply and demand | Natural resource economics | Food security | Agriculture | Productivity | Renewable resource | Business | Economics | Engineering | Biorefinery | Waste management | Chemistry | Microeconomics,Biorefining | Renewable resource,Bioproducts | Supply and demand,Biorefinery,Biofuel | Raw material | Renewable energy | Natural resource economics | Food security | Agriculture | Productivity | Business | Economics | Engineering | Waste management | Chemistry | Microeconomics,Biofuel,Biorefining | Bioproducts | Raw material | Renewable energy | Supply and demand | Natural resource economics | Food security | Agriculture | Productivity | Renewable resource,Business | Economics | Engineering | Biorefinery | Waste management | Chemistry | Microeconomics,['Zero hunger'],10,89.0,97.0,0.62312029,71,,2.0,2.0,2.0,3.0,1.0,,,,4007
